         152         144
          26
           3  1.913281651308030E-012  9.988590955736434E-015
          15  2.849699961089695E-004  1.673428152865580E-006
          17  1.184566999943467E-004  6.712807487777200E-007
          21  2.974134979103720E-005  1.682463454524265E-007
          22  4.097354488395739E-003  2.444580534325007E-005
          23  2.005073200211727E-003  1.156912539250010E-005
          27  1.636197001451152E-023  7.694025131595815E-026
          34  1.441367795736318E-019  6.997967106863833E-022
          36  1.369525575538301E-003  7.966251917224013E-006
          40  9.314172938185145E-005  5.414803268253301E-007
          41  8.556888711309646E-019  4.162278978847216E-021
          48  4.708608565118992E-011  2.569214354723992E-013
          52  2.259080857584857E-015  1.149852269225297E-017
          57  2.965918165066939E-026  1.375273096497555E-028
          60  1.162722185091358E-010  6.235306218553577E-013
          61  4.361110771530089E-012  2.288148785274405E-014
          62  1.926433725710983E-005  1.133881180962105E-007
          81  7.853518804723675E-006  4.724687587325516E-008
          82  3.303956181457722E-004  1.894127127331140E-006
          97  7.330747386407934E-010  4.239636178671287E-012
         100  1.625500512400374E-005  9.125093894440193E-008
         109  3.238518735937988E-009  1.796969582188630E-011
         115  1.240362154136574E-013  6.701959951974244E-016
         119  5.879407994575168E-020  2.859021590918758E-022
         124  5.364267438828712E-015  2.722341179978576E-017
         139  1.847962998094442E-005  1.089224933018841E-007
           8
          29  7.511192429074135E-012  3.474335861009891E-014
          44  2.545650965738618E-011  1.178268515867418E-013
          76  2.703049452128252E-009  1.250466148496166E-011
          84  1.231024978244199E-015  5.678593947328300E-018
          92  1.254110313594633E-014  5.777052101939182E-017
          94  2.121129032996213E-016  9.775539916505808E-019
         110  1.854804327290771E-010  8.564947495240622E-013
         123  2.098421667922244E-011  9.680750005889228E-014
          13
          13  1.126850000044844E-012  5.233149707897475E-015
          29  7.880654311010293E-007  3.721579493894181E-009
          35  8.676301963810314E-018  4.008018264621444E-020
          44  6.967415314165751E-011  3.257316818470034E-013
          65  1.078912585034929E-023  4.984695813497693E-026
          72  2.620573735865375E-010  1.230908170256463E-012
          76  1.448354722823990E-012  6.730972346910172E-015
          85  4.446837272226234E-013  2.074117587438411E-015
          92  3.285852310576870E-006  1.548836157390612E-008
          96  1.306541807578584E-013  6.080152795006197E-016
          98  1.963316516037650E-006  9.281995238136851E-009
         110  4.941638249877431E-015  2.286139519383399E-017
         123  1.693071472564111E-026  7.797802198812349E-029
          25
           7  1.021987521556407E-007  6.675171221624966E-010
          15  2.184066713919776E-012  1.367077088605058E-014
          22  4.143353341859213E-009  2.685682906007326E-011
          28  6.979641970653377E-006  4.499382600983396E-008
          32  1.354976973147453E-011  8.528231755447547E-014
          36  1.929407712108040E-020  1.045305038399701E-022
          40  2.631468443082323E-019  1.450909950564239E-021
          47  3.403788052267809E-006  2.194086045872285E-008
          48  4.921811307351793E-017  2.823456554893822E-019
          62  2.156569407902953E-009  1.390827827084735E-011
          70  7.016188254721587E-006  4.550375343666577E-008
          74  9.440873763591984E-009  6.140558564515259E-011
          75  8.248990070166828E-016  4.853105964143737E-018
          80  3.503636878773283E-006  2.259959391644919E-008
          81  3.932977710754356E-005  2.510909237163955E-007
          89  1.532979282331139E-004  9.700834859907147E-007
          97  7.428919877488351E-005  4.746365455287181E-007
          99  7.452080081312673E-005  4.766837506582475E-007
         101  2.589926612616756E-011  1.634667359584797E-013
         102  1.229480562063526E-009  7.894495521235790E-012
         111  1.217232311446511E-004  7.796648507820065E-007
         115  9.919125360446555E-007  6.419530733757500E-009
         139  1.183505485718079E-008  7.689930998298295E-011
         141  1.995628023691083E-007  1.295337308195226E-009
         142  2.259015719017846E-012  1.399542792348244E-014
          14
           2  1.950025155342366E-015  9.025478501126502E-018
           3  1.278252865783405E-008  6.010184218879840E-011
           8  1.807016149993986E-008  8.411665688781268E-011
          31  1.785521775049111E-019  8.278545573693635E-022
          33  1.546612299246627E-006  7.262091106777117E-009
          38  2.007190358001841E-008  9.365224435036733E-011
          43  7.122833626051281E-014  3.302675191576853E-016
          51  1.362502246372858E-006  6.402692400974965E-009
          60  1.493343254844589E-010  7.017624497068223E-013
          86  2.776622980430028E-012  1.290932529398437E-014
         113  2.760248466381507E-007  1.294654555008411E-009
         124  2.864985851653521E-008  1.348184863174088E-010
         134  1.170565953841914E-006  5.495042726087047E-009
         144  3.243582382918333E-008  1.517698356730809E-010
          23
           7  9.583688054550445E-005  6.174478583619189E-007
          22  6.828568020974648E-019  3.710225596904012E-021
          28  2.881041853183074E-003  1.846939300053480E-005
          32  1.263665191167725E-006  8.034736743618341E-009
          35  2.483039496641272E-018  1.328219994791350E-020
          47  6.135058464605561E-007  3.938336769085833E-009
          48  1.682410820349620E-012  1.002213622044091E-014
          62  7.142468736797247E-011  4.434364793084121E-013
          68  6.769314386463902E-008  4.216581999911151E-010
          70  6.712798107550940E-009  4.308665606785150E-011
          74  1.865590050112536E-021  9.707341174405472E-024
          80  3.609795495800065E-018  2.007848459528066E-020
          81  7.115179348224509E-012  4.468918834574471E-014
          89  3.284170675105992E-010  2.094415720243227E-012
          97  1.599394095062481E-004  1.026446735389217E-006
          99  5.589129758093090E-003  3.588437295640241E-005
         101  1.096191480714552E-004  7.003162132412893E-007
         102  3.605643895208634E-004  2.312706842204754E-006
         109  3.324701098147328E-024  1.651368320555181E-026
         111  5.949134748417474E-003  3.813143962144928E-005
         139  4.909525838083383E-010  3.090941607320032E-012
         141  9.006886094591924E-015  5.304651687213702E-017
         142  4.528855457555454E-005  2.893924367941187E-007
          18
           9  7.015228725769489E-017  3.390425886448145E-019
          13  4.100235722564585E-018  1.957072982244645E-020
          18  8.412702702183096E-019  3.994842152808674E-021
          42  5.443562010874178E-004  2.930824897876030E-006
          47  3.173898036393938E-008  1.757373340539147E-010
          49  4.538183029310335E-004  2.444199790498369E-006
          59  3.468629668975768E-006  1.850610468711521E-008
          63  7.057363937474805E-030  3.265792787964838E-032
          70  3.180306673404007E-006  1.799437192649459E-008
          72  2.137358054351929E-014  1.055466585705116E-016
          74  1.514225037413340E-004  8.529518403998177E-007
          80  7.988345328212853E-014  4.133164685842721E-016
          89  1.635605251368822E-011  8.807306702046912E-014
          95  3.716520786799340E-014  1.834631684357616E-016
         107  2.591600594473102E-014  1.272921412606662E-016
         108  1.429107420082174E-003  7.722135187793643E-006
         120  4.658318359389943E-004  2.500860250646099E-006
         141  4.579225914040379E-005  2.583387260508667E-007
           0
          23
          11  8.860905122653533E-020  4.197566590658559E-022
          15  2.068934159126298E-003  1.172992445042431E-005
          17  2.153802301479264E-005  1.168610074327700E-007
          21  1.183996379890016E-003  6.496258391795150E-006
          22  5.974154804255698E-007  3.350275246330177E-009
          23  1.943110355813477E-008  1.042019643906449E-010
          36  1.396904621587106E-010  7.394610083247416E-013
          40  4.534476597851589E-003  2.550749682697962E-005
