# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.01981	-0.02003	-0.00830	-0.00852
0.2	-0.01814	-0.01836	-0.01010	-0.01032
0.3	-0.01714	-0.01735	-0.01112	-0.01133
0.4	-0.01646	-0.01667	-0.01188	-0.01209
0.5	-0.01590	-0.01611	-0.01243	-0.01264
0.6	-0.01544	-0.01565	-0.01289	-0.01309
0.7	-0.01507	-0.01527	-0.01328	-0.01349
0.8	-0.01475	-0.01496	-0.01364	-0.01384
0.9	-0.01444	-0.01465	-0.01392	-0.01413
1.0	-0.01417	-0.01439	-0.01417	-0.01439
1.1	-0.01386	-0.01410	-0.01386	-0.01410
1.2	-0.01352	-0.01378	-0.01352	-0.01378
1.3	-0.01313	-0.01342	-0.01313	-0.01342
1.4	-0.01268	-0.01301	-0.01268	-0.01301
1.5	-0.01209	-0.01246	-0.01209	-0.01246
1.6	-0.01135	-0.01177	-0.01135	-0.01177
1.7	-0.01032	-0.01084	-0.01032	-0.01084
1.8	-0.00886	-0.00952	-0.00886	-0.00952
1.9	-0.00592	-0.00659	-0.00592	-0.00659
2.0	0.00000	0.00000	0.00000	0.00000
