# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.01616	-0.01636	-0.00465	-0.00485
0.2	-0.01452	-0.01472	-0.00648	-0.00667
0.3	-0.01354	-0.01373	-0.00753	-0.00771
0.4	-0.01289	-0.01307	-0.00831	-0.00849
0.5	-0.01234	-0.01252	-0.00888	-0.00906
0.6	-0.01190	-0.01208	-0.00935	-0.00953
0.7	-0.01155	-0.01172	-0.00977	-0.00994
0.8	-0.01125	-0.01142	-0.01013	-0.01031
0.9	-0.01096	-0.01114	-0.01044	-0.01061
1.0	-0.01071	-0.01089	-0.01071	-0.01089
1.1	-0.01042	-0.01061	-0.01042	-0.01061
1.2	-0.01011	-0.01032	-0.01011	-0.01032
1.3	-0.00975	-0.00998	-0.00975	-0.00998
1.4	-0.00936	-0.00961	-0.00936	-0.00961
1.5	-0.00884	-0.00912	-0.00884	-0.00912
1.6	-0.00822	-0.00854	-0.00822	-0.00854
1.7	-0.00737	-0.00776	-0.00737	-0.00776
1.8	-0.00620	-0.00669	-0.00620	-0.00669
1.9	-0.00403	-0.00454	-0.00403	-0.00454
2.0	0.00000	0.00000	0.00000	0.00000
