# Seed: 379198882
# NTethersOnSurf = 400
# L = 20.00 nm
# boxL = 400.00 nm
# h = 0.8 L
10.00	0.00	0.00
9.75	0.00	0.00
9.50	0.00	0.00
9.25	0.00	0.00
9.00	0.00	0.00
8.75	0.00	0.00
8.50	0.00	0.00
8.25	0.00	0.00
8.00	0.00	0.00
7.75	0.00	0.00
7.50	0.00	0.00
7.25	0.00	0.00
7.00	0.00	0.00
6.75	0.00	0.00
6.50	0.00	0.00
6.25	0.00	0.00
6.00	0.00	0.00
5.75	0.00	0.00
5.50	0.00	0.00
5.25	0.00	0.00
5.00	0.00	0.00
4.75	0.00	0.00
4.50	0.00	0.00
4.25	0.00	0.00
4.00	0.00	0.00
3.75	0.00	0.00
3.50	0.00	0.00
3.25	0.00	0.00
3.00	0.01	0.00
2.75	0.01	0.01
2.50	0.01	0.01
2.25	0.01	0.01
2.00	0.01	0.02
1.75	0.02	0.02
1.50	0.02	0.02
1.25	0.03	0.03
1.00	0.04	0.04
0.75	0.05	0.05
0.50	0.06	0.06
0.25	0.08	0.08
0.00	0.11	0.10
-0.25	0.14	0.13
-0.50	0.17	0.17
-0.75	0.22	0.23
-1.00	0.29	0.28
-1.25	0.37	0.36
-1.50	0.47	0.47
-1.75	0.60	0.59
-2.00	0.77	0.78
-2.25	0.99	1.00
-2.50	1.27	1.28
-2.75	1.63	1.63
-3.00	2.09	2.10
-3.25	2.68	2.68
-3.50	3.42	3.44
-3.75	4.37	4.40
-4.00	5.58	5.61
-4.25	7.10	7.09
-4.50	9.02	9.07
-4.75	11.43	11.47
-5.00	14.44	14.52
-5.25	18.15	18.21
-5.50	22.71	22.87
-5.75	28.25	28.39
-6.00	34.89	35.25
-6.25	42.76	43.06
-6.50	51.92	52.43
-6.75	62.42	63.14
-7.00	74.25	75.20
-7.25	87.33	88.58
-7.50	101.52	103.11
-7.75	116.64	118.87
-8.00	132.46	134.97
-8.25	148.72	151.68
-8.50	165.17	168.50
-8.75	181.58	185.28
-9.00	197.71	201.80
-9.25	213.38	217.63
-9.50	228.43	232.95
-9.75	242.75	247.42
-10.00	256.25	261.18
-10.25	268.89	273.84
-10.50	280.63	285.59
-10.75	291.48	296.52
-11.00	301.45	306.47
-11.25	310.58	315.47
-11.50	318.90	323.76
-11.75	326.46	331.23
-12.00	333.30	337.92
-12.25	339.50	343.98
-12.50	345.09	349.49
-12.75	350.12	354.43
-13.00	354.66	358.84
-13.25	358.75	362.78
-13.50	362.42	366.25
-13.75	365.73	369.48
-14.00	368.71	372.34
-14.25	371.40	375.03
-14.50	373.82	377.34
-14.75	376.02	379.41
-15.00	378.00	381.35
-15.25	379.80	383.04
-15.50	381.43	384.45
-15.75	382.91	385.94
-16.00	384.26	387.14
-16.25	385.49	388.37
-16.50	386.62	389.33
-16.75	387.65	390.34
-17.00	388.59	391.14
-17.25	389.46	392.07
-17.50	390.26	392.62
-17.75	390.99	393.28
-18.00	391.66	393.95
-18.25	392.28	394.49
-18.50	392.86	395.05
-18.75	393.39	395.38
-19.00	393.88	395.96
-19.25	394.33	396.32
-19.50	394.75	396.62
-19.75	395.14	396.94
-20.00	395.50	397.29
