# Seed: 956233717
# NTethersOnSurf = 400
# L = 20.00 nm
# boxL = 400.00 nm
# h = 1.6 L
10.00	0.00	0.00
9.75	0.00	0.00
9.50	0.00	0.00
9.25	0.00	0.00
9.00	0.00	0.00
8.75	0.00	0.00
8.50	0.00	0.00
8.25	0.00	0.00
8.00	0.00	0.00
7.75	0.00	0.00
7.50	0.00	0.00
7.25	0.00	0.00
7.00	0.00	0.00
6.75	0.00	0.00
6.50	0.00	0.00
6.25	0.00	0.00
6.00	0.00	0.00
5.75	0.00	0.00
5.50	0.00	0.00
5.25	0.00	0.00
5.00	0.00	0.00
4.75	0.00	0.00
4.50	0.00	0.00
4.25	0.00	0.00
4.00	0.00	0.00
3.75	0.00	0.00
3.50	0.00	0.00
3.25	0.00	0.00
3.00	0.00	0.00
2.75	0.00	0.00
2.50	0.00	0.00
2.25	0.00	0.00
2.00	0.00	0.01
1.75	0.01	0.01
1.50	0.01	0.01
1.25	0.01	0.01
1.00	0.01	0.01
0.75	0.02	0.01
0.50	0.02	0.02
0.25	0.03	0.03
0.00	0.03	0.03
-0.25	0.04	0.04
-0.50	0.06	0.06
-0.75	0.07	0.07
-1.00	0.09	0.09
-1.25	0.12	0.12
-1.50	0.15	0.16
-1.75	0.19	0.20
-2.00	0.25	0.25
-2.25	0.32	0.32
-2.50	0.41	0.42
-2.75	0.52	0.52
-3.00	0.67	0.67
-3.25	0.86	0.87
-3.50	1.11	1.11
-3.75	1.42	1.39
-4.00	1.81	1.83
-4.25	2.32	2.34
-4.50	2.97	2.99
-4.75	3.80	3.80
-5.00	4.84	4.85
-5.25	6.17	6.23
-5.50	7.84	7.91
-5.75	9.94	10.01
-6.00	12.56	12.61
-6.25	15.82	15.95
-6.50	19.81	19.93
-6.75	24.68	24.95
-7.00	30.54	30.90
-7.25	37.49	38.16
-7.50	45.64	46.48
-7.75	55.02	56.30
-8.00	65.64	67.36
-8.25	77.45	79.78
-8.50	90.35	93.31
-8.75	104.16	107.79
-9.00	118.70	123.24
-9.25	133.74	139.07
-9.50	149.04	155.31
-9.75	164.36	171.67
-10.00	179.49	187.52
-10.25	194.23	203.09
-10.50	208.43	217.96
-10.75	221.97	232.23
-11.00	234.75	245.37
-11.25	246.71	257.71
-11.50	257.83	269.14
-11.75	268.09	279.63
-12.00	277.52	289.25
-12.25	286.12	297.98
-12.50	293.95	305.80
-12.75	301.05	312.74
-13.00	307.45	319.14
-13.25	313.23	324.67
-13.50	318.42	329.87
-13.75	323.08	334.18
-14.00	327.25	338.13
-14.25	330.99	341.69
-14.50	334.33	344.72
-14.75	337.31	347.36
-15.00	339.98	349.73
-15.25	342.35	351.75
-15.50	344.48	353.57
-15.75	346.37	355.21
-16.00	348.07	356.56
-16.25	349.58	357.74
-16.50	350.93	358.67
-16.75	352.14	359.81
-17.00	353.23	360.70
-17.25	354.21	361.07
-17.50	355.08	361.70
-17.75	355.87	362.33
-18.00	356.59	362.90
-18.25	357.24	363.35
-18.50	357.82	363.53
-18.75	358.35	363.99
-19.00	358.84	364.26
-19.25	359.28	364.56
-19.50	359.69	364.71
-19.75	360.06	364.94
-20.00	360.41	364.98
