10	4.24843e-06
9	1.15484e-05
8	3.13919e-05
7	8.5332e-05
6	0.000231956
5	0.000630521
4	0.00171392
3	0.00465885
2	0.0126635
1	0.034419
0	0.0935306
-1	0.254022
-2	0.688878
-3	1.86069
-4	4.97274
-5	12.9353
-6	31.6053
-7	68.4809
-8	124.831
-9	189.924
-10	249.597
-11	296.304
-12	329.481
-13	351.802
-14	366.467
-15	376.112
-16	382.581
-17	387.044
-18	390.207
-19	392.499
-20	394.188
