# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.02351	-0.02374	-0.01199	-0.01223
0.2	-0.02182	-0.02206	-0.01378	-0.01401
0.3	-0.02080	-0.02103	-0.01478	-0.01501
0.4	-0.02011	-0.02034	-0.01553	-0.01576
0.5	-0.01954	-0.01977	-0.01607	-0.01630
0.6	-0.01907	-0.01930	-0.01651	-0.01674
0.7	-0.01868	-0.01891	-0.01690	-0.01713
0.8	-0.01835	-0.01858	-0.01724	-0.01747
0.9	-0.01803	-0.01827	-0.01750	-0.01774
1.0	-0.01774	-0.01799	-0.01774	-0.01799
1.1	-0.01742	-0.01769	-0.01742	-0.01769
1.2	-0.01705	-0.01735	-0.01705	-0.01735
1.3	-0.01663	-0.01696	-0.01663	-0.01696
1.4	-0.01614	-0.01653	-0.01614	-0.01653
1.5	-0.01548	-0.01592	-0.01548	-0.01592
1.6	-0.01461	-0.01511	-0.01461	-0.01511
1.7	-0.01340	-0.01401	-0.01340	-0.01401
1.8	-0.01165	-0.01244	-0.01165	-0.01244
1.9	-0.00792	-0.00868	-0.00792	-0.00868
2.0	0.00000	0.00000	0.00000	0.00000
