# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00232	-0.00236	0.00920	0.00916
0.2	-0.00155	-0.00158	0.00650	0.00647
0.3	-0.00119	-0.00120	0.00483	0.00482
0.4	-0.00098	-0.00099	0.00361	0.00359
0.5	-0.00082	-0.00083	0.00264	0.00263
0.6	-0.00071	-0.00072	0.00184	0.00183
0.7	-0.00063	-0.00064	0.00115	0.00114
0.8	-0.00057	-0.00058	0.00054	0.00054
0.9	-0.00052	-0.00052	0.00001	0.00000
1.0	-0.00048	-0.00048	-0.00048	-0.00048
1.1	-0.00043	-0.00044	-0.00043	-0.00044
1.2	-0.00039	-0.00039	-0.00039	-0.00039
1.3	-0.00035	-0.00035	-0.00035	-0.00035
1.4	-0.00030	-0.00031	-0.00030	-0.00031
1.5	-0.00026	-0.00026	-0.00026	-0.00026
1.6	-0.00021	-0.00021	-0.00021	-0.00021
1.7	-0.00016	-0.00016	-0.00016	-0.00016
1.8	-0.00011	-0.00011	-0.00011	-0.00011
1.9	-0.00005	-0.00005	-0.00005	-0.00005
2.0	0.00000	0.00000	0.00000	0.00000
