# Seed: 1386376733
# NTethersOnSurf = 400
# L = 20.00 nm
# boxL = 400.00 nm
# h = 1.5 L
10.00	0.00	0.00
9.75	0.00	0.00
9.50	0.00	0.00
9.25	0.00	0.00
9.00	0.00	0.00
8.75	0.00	0.00
8.50	0.00	0.00
8.25	0.00	0.00
8.00	0.00	0.00
7.75	0.00	0.00
7.50	0.00	0.00
7.25	0.00	0.00
7.00	0.00	0.00
6.75	0.00	0.00
6.50	0.00	0.00
6.25	0.00	0.00
6.00	0.00	0.00
5.75	0.00	0.00
5.50	0.00	0.00
5.25	0.00	0.00
5.00	0.00	0.00
4.75	0.00	0.00
4.50	0.00	0.00
4.25	0.00	0.00
4.00	0.00	0.00
3.75	0.00	0.00
3.50	0.00	0.00
3.25	0.00	0.00
3.00	0.00	0.00
2.75	0.00	0.00
2.50	0.00	0.00
2.25	0.00	0.00
2.00	0.01	0.01
1.75	0.01	0.01
1.50	0.01	0.01
1.25	0.01	0.01
1.00	0.02	0.02
0.75	0.02	0.02
0.50	0.03	0.03
0.25	0.03	0.03
0.00	0.04	0.04
-0.25	0.05	0.05
-0.50	0.07	0.07
-0.75	0.09	0.08
-1.00	0.11	0.11
-1.25	0.15	0.14
-1.50	0.19	0.19
-1.75	0.24	0.24
-2.00	0.31	0.30
-2.25	0.39	0.40
-2.50	0.51	0.51
-2.75	0.65	0.66
-3.00	0.83	0.85
-3.25	1.07	1.07
-3.50	1.37	1.39
-3.75	1.75	1.74
-4.00	2.24	2.23
-4.25	2.87	2.88
-4.50	3.67	3.64
-4.75	4.68	4.69
-5.00	5.97	6.03
-5.25	7.59	7.63
-5.50	9.63	9.66
-5.75	12.18	12.23
-6.00	15.35	15.35
-6.25	19.25	19.38
-6.50	24.02	24.32
-6.75	29.77	30.09
-7.00	36.63	37.22
-7.25	44.69	45.48
-7.50	54.01	55.13
-7.75	64.60	65.97
-8.00	76.43	78.30
-8.25	89.40	91.82
-8.50	103.36	106.46
-8.75	118.11	121.77
-9.00	133.42	137.83
-9.25	149.04	154.28
-9.50	164.75	170.64
-9.75	180.31	186.90
-10.00	195.53	202.74
-10.25	210.23	218.16
-10.50	224.29	232.68
-10.75	237.61	246.50
-11.00	250.12	259.42
-11.25	261.79	271.32
-11.50	272.61	282.27
-11.75	282.57	292.34
-12.00	291.72	301.67
-12.25	300.07	310.15
-12.50	307.68	317.79
-12.75	314.58	324.55
-13.00	320.83	330.76
-13.25	326.49	336.33
-13.50	331.59	341.48
-13.75	336.19	345.88
-14.00	340.33	349.86
-14.25	344.05	353.48
-14.50	347.40	356.59
-14.75	350.42	359.46
-15.00	353.13	362.00
-15.25	355.57	364.27
-15.50	357.77	366.09
-15.75	359.74	367.80
-16.00	361.52	369.31
-16.25	363.13	370.62
-16.50	364.57	371.68
-16.75	365.88	372.76
-17.00	367.05	373.59
-17.25	368.12	374.33
-17.50	369.08	374.92
-17.75	369.94	375.49
-18.00	370.73	376.01
-18.25	371.44	376.61
-18.50	372.09	376.72
-18.75	372.68	376.97
-19.00	373.21	377.29
-19.25	373.70	377.84
-19.50	374.14	377.87
-19.75	374.55	378.18
-20.00	374.92	378.59
