# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.02104	-0.02127	-0.00953	-0.00975
0.2	-0.01937	-0.01959	-0.01132	-0.01154
0.3	-0.01835	-0.01857	-0.01233	-0.01255
0.4	-0.01767	-0.01789	-0.01309	-0.01331
0.5	-0.01711	-0.01732	-0.01364	-0.01385
0.6	-0.01664	-0.01686	-0.01409	-0.01430
0.7	-0.01626	-0.01648	-0.01448	-0.01469
0.8	-0.01594	-0.01616	-0.01483	-0.01504
0.9	-0.01563	-0.01585	-0.01510	-0.01532
1.0	-0.01535	-0.01558	-0.01535	-0.01558
1.1	-0.01504	-0.01529	-0.01504	-0.01529
1.2	-0.01468	-0.01496	-0.01468	-0.01496
1.3	-0.01428	-0.01459	-0.01428	-0.01459
1.4	-0.01382	-0.01417	-0.01382	-0.01417
1.5	-0.01321	-0.01361	-0.01321	-0.01361
1.6	-0.01243	-0.01288	-0.01243	-0.01288
1.7	-0.01134	-0.01189	-0.01134	-0.01189
1.8	-0.00978	-0.01049	-0.00978	-0.01049
1.9	-0.00658	-0.00728	-0.00658	-0.00728
2.0	0.00000	0.00000	0.00000	0.00000
