# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.02413	-0.02436	-0.01261	-0.01285
0.2	-0.02244	-0.02268	-0.01439	-0.01463
0.3	-0.02142	-0.02165	-0.01540	-0.01563
0.4	-0.02073	-0.02096	-0.01614	-0.01638
0.5	-0.02015	-0.02038	-0.01668	-0.01692
0.6	-0.01968	-0.01991	-0.01712	-0.01736
0.7	-0.01929	-0.01952	-0.01750	-0.01774
0.8	-0.01896	-0.01919	-0.01784	-0.01808
0.9	-0.01863	-0.01888	-0.01811	-0.01835
1.0	-0.01834	-0.01859	-0.01834	-0.01859
1.1	-0.01802	-0.01829	-0.01802	-0.01829
1.2	-0.01764	-0.01795	-0.01764	-0.01795
1.3	-0.01722	-0.01756	-0.01722	-0.01756
1.4	-0.01672	-0.01712	-0.01672	-0.01712
1.5	-0.01605	-0.01650	-0.01605	-0.01650
1.6	-0.01516	-0.01567	-0.01516	-0.01567
1.7	-0.01392	-0.01455	-0.01392	-0.01455
1.8	-0.01212	-0.01293	-0.01212	-0.01293
1.9	-0.00826	-0.00903	-0.00826	-0.00903
2.0	0.00000	0.00000	0.00000	0.00000
