# Seed: 4253591270
# NTethersOnSurf = 400
# L = 20.00 nm
# boxL = 400.00 nm
# h = 0.6 L
10.00	0.00	0.00
9.75	0.00	0.00
9.50	0.00	0.00
9.25	0.00	0.00
9.00	0.00	0.00
8.75	0.00	0.00
8.50	0.00	0.00
8.25	0.00	0.00
8.00	0.00	0.00
7.75	0.00	0.00
7.50	0.00	0.00
7.25	0.00	0.00
7.00	0.00	0.00
6.75	0.00	0.00
6.50	0.00	0.00
6.25	0.00	0.00
6.00	0.00	0.00
5.75	0.00	0.00
5.50	0.00	0.00
5.25	0.00	0.00
5.00	0.00	0.00
4.75	0.00	0.00
4.50	0.00	0.00
4.25	0.00	0.00
4.00	0.00	0.00
3.75	0.00	0.00
3.50	0.00	0.01
3.25	0.01	0.00
3.00	0.01	0.01
2.75	0.01	0.01
2.50	0.01	0.01
2.25	0.01	0.01
2.00	0.02	0.02
1.75	0.02	0.02
1.50	0.03	0.03
1.25	0.04	0.04
1.00	0.05	0.05
0.75	0.07	0.07
0.50	0.08	0.08
0.25	0.11	0.11
0.00	0.14	0.14
-0.25	0.18	0.18
-0.50	0.23	0.23
-0.75	0.29	0.29
-1.00	0.38	0.38
-1.25	0.48	0.48
-1.50	0.62	0.62
-1.75	0.80	0.81
-2.00	1.02	1.03
-2.25	1.31	1.32
-2.50	1.68	1.69
-2.75	2.15	2.17
-3.00	2.75	2.75
-3.25	3.52	3.51
-3.50	4.50	4.50
-3.75	5.73	5.74
-4.00	7.30	7.36
-4.25	9.27	9.26
-4.50	11.74	11.85
-4.75	14.82	14.91
-5.00	18.62	18.75
-5.25	23.28	23.33
-5.50	28.92	29.08
-5.75	35.69	35.94
-6.00	43.68	44.02
-6.25	52.98	53.58
-6.50	63.61	64.40
-6.75	75.56	76.62
-7.00	88.74	90.17
-7.25	103.02	104.74
-7.50	118.21	120.37
-7.75	134.06	136.70
-8.00	150.35	153.29
-8.25	166.82	170.14
-8.50	183.22	187.18
-8.75	199.34	203.45
-9.00	214.99	219.36
-9.25	230.02	234.59
-9.50	244.32	249.03
-9.75	257.80	262.75
-10.00	270.42	275.38
-10.25	282.15	287.19
-10.50	292.99	298.05
-10.75	302.95	307.96
-11.00	312.07	316.92
-11.25	320.39	325.22
-11.50	327.95	332.62
-11.75	334.81	339.29
-12.00	341.01	345.48
-12.25	346.60	350.88
-12.50	351.65	355.91
-12.75	356.20	360.23
-13.00	360.29	364.13
-13.25	363.97	367.75
-13.50	367.29	370.87
-13.75	370.28	373.79
-14.00	372.97	376.28
-14.25	375.40	378.64
-14.50	377.59	380.80
-14.75	379.57	382.58
-15.00	381.36	384.21
-15.25	382.98	385.67
-15.50	384.45	387.04
-15.75	385.79	388.38
-16.00	387.01	389.49
-16.25	388.12	390.64
-16.50	389.13	391.47
-16.75	390.05	392.25
-17.00	390.90	393.02
-17.25	391.67	393.72
-17.50	392.37	394.41
-17.75	393.02	394.89
-18.00	393.61	395.53
-18.25	394.16	395.89
-18.50	394.66	396.38
-18.75	395.12	396.71
-19.00	395.54	397.14
-19.25	395.93	397.45
-19.50	396.28	397.72
-19.75	396.61	397.97
-20.00	396.91	398.25
