# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.02042	-0.02065	-0.00891	-0.00914
0.2	-0.01875	-0.01898	-0.01071	-0.01093
0.3	-0.01775	-0.01796	-0.01173	-0.01194
0.4	-0.01707	-0.01728	-0.01249	-0.01270
0.5	-0.01650	-0.01671	-0.01304	-0.01325
0.6	-0.01604	-0.01625	-0.01349	-0.01370
0.7	-0.01566	-0.01587	-0.01388	-0.01409
0.8	-0.01535	-0.01555	-0.01423	-0.01444
0.9	-0.01504	-0.01525	-0.01451	-0.01472
1.0	-0.01476	-0.01498	-0.01476	-0.01498
1.1	-0.01445	-0.01469	-0.01445	-0.01469
1.2	-0.01410	-0.01437	-0.01410	-0.01437
1.3	-0.01370	-0.01400	-0.01370	-0.01400
1.4	-0.01325	-0.01359	-0.01325	-0.01359
1.5	-0.01265	-0.01303	-0.01265	-0.01303
1.6	-0.01189	-0.01232	-0.01189	-0.01232
1.7	-0.01083	-0.01136	-0.01083	-0.01136
1.8	-0.00932	-0.01000	-0.00932	-0.01000
1.9	-0.00625	-0.00693	-0.00625	-0.00693
2.0	0.00000	0.00000	0.00000	0.00000
