# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00651	-0.00663	0.00500	0.00488
0.2	-0.00519	-0.00529	0.00286	0.00276
0.3	-0.00445	-0.00454	0.00157	0.00148
0.4	-0.00398	-0.00406	0.00060	0.00053
0.5	-0.00361	-0.00367	-0.00014	-0.00021
0.6	-0.00332	-0.00337	-0.00076	-0.00082
0.7	-0.00309	-0.00315	-0.00131	-0.00136
0.8	-0.00291	-0.00296	-0.00179	-0.00184
0.9	-0.00274	-0.00279	-0.00221	-0.00226
1.0	-0.00260	-0.00264	-0.00260	-0.00264
1.1	-0.00244	-0.00249	-0.00244	-0.00249
1.2	-0.00229	-0.00233	-0.00229	-0.00233
1.3	-0.00211	-0.00216	-0.00211	-0.00216
1.4	-0.00193	-0.00198	-0.00193	-0.00198
1.5	-0.00171	-0.00176	-0.00171	-0.00176
1.6	-0.00149	-0.00153	-0.00149	-0.00153
1.7	-0.00121	-0.00125	-0.00121	-0.00125
1.8	-0.00089	-0.00093	-0.00089	-0.00093
1.9	-0.00047	-0.00050	-0.00047	-0.00050
2.0	0.00000	0.00000	0.00000	0.00000
