# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00506	-0.00516	0.00645	0.00636
0.2	-0.00387	-0.00394	0.00417	0.00410
0.3	-0.00323	-0.00329	0.00279	0.00273
0.4	-0.00283	-0.00288	0.00175	0.00170
0.5	-0.00251	-0.00256	0.00095	0.00091
0.6	-0.00227	-0.00231	0.00028	0.00024
0.7	-0.00209	-0.00213	-0.00031	-0.00034
0.8	-0.00195	-0.00198	-0.00083	-0.00086
0.9	-0.00181	-0.00184	-0.00129	-0.00131
1.0	-0.00170	-0.00173	-0.00170	-0.00173
1.1	-0.00159	-0.00161	-0.00159	-0.00161
1.2	-0.00147	-0.00149	-0.00147	-0.00149
1.3	-0.00134	-0.00136	-0.00134	-0.00136
1.4	-0.00121	-0.00123	-0.00121	-0.00123
1.5	-0.00105	-0.00107	-0.00105	-0.00107
1.6	-0.00090	-0.00092	-0.00090	-0.00092
1.7	-0.00071	-0.00073	-0.00071	-0.00073
1.8	-0.00051	-0.00052	-0.00051	-0.00052
1.9	-0.00026	-0.00027	-0.00026	-0.00027
2.0	0.00000	0.00000	0.00000	0.00000
