# Seed: 3752544128
# NTethersOnSurf = 400
# L = 20.00 nm
# boxL = 400.00 nm
# h = 0.4 L
10.00	0.00	0.00
9.75	0.00	0.00
9.50	0.00	0.00
9.25	0.00	0.00
9.00	0.00	0.00
8.75	0.00	0.00
8.50	0.00	0.00
8.25	0.00	0.00
8.00	0.00	0.00
7.75	0.00	0.00
7.50	0.00	0.00
7.25	0.00	0.00
7.00	0.00	0.00
6.75	0.00	0.00
6.50	0.00	0.00
6.25	0.00	0.00
6.00	0.00	0.00
5.75	0.00	0.00
5.50	0.00	0.00
5.25	0.00	0.00
5.00	0.00	0.00
4.75	0.00	0.00
4.50	0.00	0.00
4.25	0.00	0.00
4.00	0.00	0.00
3.75	0.00	0.00
3.50	0.01	0.01
3.25	0.01	0.01
3.00	0.01	0.01
2.75	0.01	0.01
2.50	0.02	0.02
2.25	0.02	0.02
2.00	0.03	0.03
1.75	0.04	0.04
1.50	0.05	0.05
1.25	0.06	0.06
1.00	0.08	0.08
0.75	0.10	0.10
0.50	0.13	0.13
0.25	0.16	0.16
0.00	0.21	0.20
-0.25	0.27	0.27
-0.50	0.35	0.36
-0.75	0.45	0.43
-1.00	0.57	0.57
-1.25	0.74	0.74
-1.50	0.94	0.94
-1.75	1.21	1.20
-2.00	1.55	1.53
-2.25	1.99	1.99
-2.50	2.54	2.55
-2.75	3.25	3.25
-3.00	4.15	4.13
-3.25	5.30	5.32
-3.50	6.75	6.76
-3.75	8.58	8.61
-4.00	10.87	10.95
-4.25	13.74	13.80
-4.50	17.29	17.28
-4.75	21.65	21.75
-5.00	26.95	27.18
-5.25	33.32	33.62
-5.50	40.89	41.46
-5.75	49.73	50.23
-6.00	59.90	60.73
-6.25	71.40	72.46
-6.50	84.17	85.56
-6.75	98.09	99.97
-7.00	112.98	115.13
-7.25	128.64	131.23
-7.50	144.82	147.77
-7.75	161.26	164.61
-8.00	177.74	181.44
-8.25	194.00	197.97
-8.50	209.87	214.42
-8.75	225.18	229.83
-9.00	239.78	244.70
-9.25	253.60	258.58
-9.50	266.57	271.62
-9.75	278.66	283.72
-10.00	289.85	294.92
-10.25	300.15	305.15
-10.50	309.60	314.54
-10.75	318.22	323.09
-11.00	326.07	330.73
-11.25	333.18	337.59
-11.50	339.62	343.94
-11.75	345.43	349.55
-12.00	350.68	354.76
-12.25	355.40	359.19
-12.50	359.64	363.26
-12.75	363.47	366.97
-13.00	366.91	370.27
-13.25	370.00	373.26
-13.50	372.79	375.89
-13.75	375.30	378.37
-14.00	377.56	380.55
-14.25	379.61	382.41
-14.50	381.46	384.21
-14.75	383.13	385.75
-15.00	384.65	387.09
-15.25	386.03	388.50
-15.50	387.28	389.58
-15.75	388.42	390.60
-16.00	389.45	391.59
-16.25	390.40	392.39
-16.50	391.26	393.23
-16.75	392.04	393.94
-17.00	392.76	394.59
-17.25	393.42	395.10
-17.50	394.01	395.71
-17.75	394.56	396.10
-18.00	395.06	396.55
-18.25	395.52	396.82
-18.50	395.93	397.41
-18.75	396.31	397.57
-19.00	396.66	397.86
-19.25	396.98	398.16
-19.50	397.27	398.32
-19.75	397.53	398.61
-20.00	397.77	398.84
