10	2.65601e-06
9	7.21977e-06
8	1.96254e-05
7	5.33473e-05
6	0.000145013
5	0.000394185
4	0.0010715
3	0.00291262
2	0.00791709
1	0.0215193
0	0.0584834
-1	0.158886
-2	0.431245
-3	1.16746
-4	3.13882
-5	8.28887
-6	20.9519
-7	48.2851
-8	95.5323
-9	157.307
-10	219.619
-11	271.555
-12	309.918
-13	336.376
-14	354.008
-15	365.621
-16	373.297
-17	378.467
-18	382.061
-19	384.661
-20	386.614
