# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00754	-0.00767	0.00397	0.00384
0.2	-0.00615	-0.00626	0.00190	0.00179
0.3	-0.00536	-0.00546	0.00066	0.00056
0.4	-0.00485	-0.00494	-0.00027	-0.00036
0.5	-0.00444	-0.00452	-0.00097	-0.00106
0.6	-0.00412	-0.00420	-0.00157	-0.00164
0.7	-0.00387	-0.00394	-0.00209	-0.00216
0.8	-0.00367	-0.00373	-0.00255	-0.00262
0.9	-0.00348	-0.00354	-0.00295	-0.00301
1.0	-0.00331	-0.00337	-0.00331	-0.00337
1.1	-0.00314	-0.00320	-0.00314	-0.00320
1.2	-0.00295	-0.00302	-0.00295	-0.00302
1.3	-0.00275	-0.00282	-0.00275	-0.00282
1.4	-0.00254	-0.00260	-0.00254	-0.00260
1.5	-0.00228	-0.00234	-0.00228	-0.00234
1.6	-0.00200	-0.00207	-0.00200	-0.00207
1.7	-0.00165	-0.00172	-0.00165	-0.00172
1.8	-0.00124	-0.00131	-0.00124	-0.00131
1.9	-0.00068	-0.00073	-0.00068	-0.00073
2.0	0.00000	0.00000	0.00000	0.00000
