# Seed: 3536306455
# NTethersOnSurf = 400
# L = 20.00 nm
# boxL = 400.00 nm
# h = 0.1 L
10.00	0.00	0.00
9.75	0.00	0.00
9.50	0.00	0.00
9.25	0.00	0.00
9.00	0.00	0.00
8.75	0.00	0.00
8.50	0.00	0.00
8.25	0.00	0.00
8.00	0.00	0.00
7.75	0.00	0.00
7.50	0.00	0.00
7.25	0.00	0.00
7.00	0.00	0.00
6.75	0.00	0.00
6.50	0.00	0.00
6.25	0.00	0.00
6.00	0.00	0.00
5.75	0.00	0.00
5.50	0.00	0.00
5.25	0.00	0.00
5.00	0.01	0.01
4.75	0.01	0.01
4.50	0.01	0.01
4.25	0.01	0.01
4.00	0.02	0.01
3.75	0.02	0.02
3.50	0.03	0.02
3.25	0.03	0.03
3.00	0.04	0.04
2.75	0.05	0.06
2.50	0.07	0.07
2.25	0.09	0.09
2.00	0.11	0.11
1.75	0.15	0.14
1.50	0.19	0.18
1.25	0.24	0.24
1.00	0.31	0.30
0.75	0.39	0.39
0.50	0.51	0.51
0.25	0.65	0.64
0.00	0.83	0.82
-0.25	1.07	1.06
-0.50	1.37	1.36
-0.75	1.75	1.76
-1.00	2.24	2.24
-1.25	2.87	2.87
-1.50	3.67	3.67
-1.75	4.68	4.72
-2.00	5.97	5.97
-2.25	7.59	7.62
-2.50	9.64	9.67
-2.75	12.19	12.22
-3.00	15.37	15.43
-3.25	19.28	19.47
-3.50	24.07	24.27
-3.75	29.86	30.12
-4.00	36.77	37.13
-4.25	44.92	45.51
-4.50	54.36	55.05
-4.75	65.13	66.15
-5.00	77.20	78.47
-5.25	90.49	92.16
-5.50	104.85	106.80
-5.75	120.10	122.36
-6.00	136.00	138.82
-6.25	152.31	155.64
-6.50	168.79	172.35
-6.75	185.19	189.12
-7.00	201.30	205.51
-7.25	216.94	221.37
-7.50	231.96	236.50
-7.75	246.25	250.98
-8.00	259.72	264.48
-8.25	272.33	277.23
-8.50	284.05	289.02
-8.75	294.88	299.60
-9.00	304.84	309.55
-9.25	313.96	318.62
-9.50	322.27	326.82
-9.75	329.83	334.28
-10.00	336.68	340.92
-10.25	342.87	346.95
-10.50	348.46	352.42
-10.75	353.50	357.32
-11.00	358.04	361.79
-11.25	362.12	365.71
-11.50	365.80	369.23
-11.75	369.10	372.41
-12.00	372.08	375.21
-12.25	374.75	377.75
-12.50	377.16	380.04
-12.75	379.33	382.13
-13.00	381.29	383.90
-13.25	383.06	385.57
-13.50	384.66	387.12
-13.75	386.11	388.45
-14.00	387.42	389.60
-14.25	388.60	390.76
-14.50	389.68	391.68
-14.75	390.65	392.63
-15.00	391.54	393.34
-15.25	392.34	394.09
-15.50	393.07	394.81
-15.75	393.74	395.29
-16.00	394.34	395.83
-16.25	394.89	396.30
-16.50	395.39	396.84
-16.75	395.84	397.10
-17.00	396.25	397.41
-17.25	396.62	397.77
-17.50	396.96	398.11
-17.75	397.26	398.34
-18.00	397.54	398.59
-18.25	397.79	398.73
-18.50	398.01	398.84
-18.75	398.21	399.07
-19.00	398.39	399.34
-19.25	398.56	399.33
-19.50	398.70	399.32
-19.75	398.83	399.57
-20.00	398.94	399.63
