# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.03159	-0.03184	-0.02007	-0.02033
0.2	-0.02989	-0.03015	-0.02184	-0.02210
0.3	-0.02885	-0.02911	-0.02283	-0.02309
0.4	-0.02815	-0.02840	-0.02356	-0.02382
0.5	-0.02756	-0.02782	-0.02409	-0.02435
0.6	-0.02707	-0.02734	-0.02452	-0.02478
0.7	-0.02666	-0.02693	-0.02488	-0.02515
0.8	-0.02632	-0.02660	-0.02520	-0.02548
0.9	-0.02597	-0.02625	-0.02544	-0.02572
1.0	-0.02565	-0.02595	-0.02565	-0.02595
1.1	-0.02530	-0.02563	-0.02530	-0.02563
1.2	-0.02488	-0.02526	-0.02488	-0.02526
1.3	-0.02440	-0.02483	-0.02440	-0.02483
1.4	-0.02383	-0.02432	-0.02383	-0.02432
1.5	-0.02302	-0.02356	-0.02302	-0.02356
1.6	-0.02187	-0.02249	-0.02187	-0.02249
1.7	-0.02026	-0.02098	-0.02026	-0.02098
1.8	-0.01790	-0.01882	-0.01790	-0.01882
1.9	-0.01240	-0.01325	-0.01240	-0.01325
2.0	0.00000	0.00000	0.00000	0.00000
