# Seed: 3704514886
# NTethersOnSurf = 400
# L = 20.00 nm
# boxL = 400.00 nm
# h = 1.9 L
10.00	0.00	0.00
9.75	0.00	0.00
9.50	0.00	0.00
9.25	0.00	0.00
9.00	0.00	0.00
8.75	0.00	0.00
8.50	0.00	0.00
8.25	0.00	0.00
8.00	0.00	0.00
7.75	0.00	0.00
7.50	0.00	0.00
7.25	0.00	0.00
7.00	0.00	0.00
6.75	0.00	0.00
6.50	0.00	0.00
6.25	0.00	0.00
6.00	0.00	0.00
5.75	0.00	0.00
5.50	0.00	0.00
5.25	0.00	0.00
5.00	0.00	0.00
4.75	0.00	0.00
4.50	0.00	0.00
4.25	0.00	0.00
4.00	0.00	0.00
3.75	0.00	0.00
3.50	0.00	0.00
3.25	0.00	0.00
3.00	0.00	0.00
2.75	0.00	0.00
2.50	0.00	0.00
2.25	0.00	0.00
2.00	0.00	0.00
1.75	0.00	0.00
1.50	0.00	0.00
1.25	0.00	0.00
1.00	0.00	0.00
0.75	0.00	0.00
0.50	0.00	0.00
0.25	0.01	0.01
0.00	0.01	0.01
-0.25	0.01	0.01
-0.50	0.01	0.01
-0.75	0.02	0.02
-1.00	0.02	0.02
-1.25	0.03	0.03
-1.50	0.03	0.04
-1.75	0.04	0.04
-2.00	0.06	0.05
-2.25	0.07	0.08
-2.50	0.09	0.09
-2.75	0.12	0.12
-3.00	0.16	0.15
-3.25	0.20	0.20
-3.50	0.26	0.26
-3.75	0.33	0.32
-4.00	0.42	0.43
-4.25	0.54	0.54
-4.50	0.70	0.70
-4.75	0.89	0.90
-5.00	1.15	1.14
-5.25	1.47	1.48
-5.50	1.88	1.89
-5.75	2.40	2.38
-6.00	3.06	3.05
-6.25	3.90	3.97
-6.50	4.95	5.04
-6.75	6.28	6.34
-7.00	7.94	8.04
-7.25	10.00	10.24
-7.50	12.53	12.93
-7.75	15.61	16.13
-8.00	19.33	20.06
-8.25	23.75	24.83
-8.50	28.95	30.48
-8.75	34.95	37.25
-9.00	41.76	44.95
-9.25	49.37	53.77
-9.50	57.71	63.34
-9.75	66.69	74.02
-10.00	76.16	85.25
-10.25	85.99	97.19
-10.50	96.00	109.26
-10.75	106.04	121.27
-11.00	115.94	133.25
-11.25	125.56	144.75
-11.50	134.80	155.63
-11.75	143.54	165.60
-12.00	151.73	174.67
-12.25	159.32	182.88
-12.50	166.30	189.96
-12.75	172.65	196.18
-13.00	178.40	201.45
-13.25	183.57	205.86
-13.50	188.20	209.63
-13.75	192.32	212.62
-14.00	195.98	215.19
-14.25	199.23	217.22
-14.50	202.10	218.86
-14.75	204.63	220.18
-15.00	206.87	221.22
-15.25	208.85	222.09
-15.50	210.60	222.67
-15.75	212.14	223.15
-16.00	213.50	223.59
-16.25	214.71	223.87
-16.50	215.78	224.14
-16.75	216.73	224.32
-17.00	217.58	224.46
-17.25	218.33	224.59
-17.50	219.00	224.68
-17.75	219.60	224.75
-18.00	220.13	224.80
-18.25	220.60	224.85
-18.50	221.03	224.88
-18.75	221.41	224.91
-19.00	221.76	224.93
-19.25	222.06	224.94
-19.50	222.34	224.95
-19.75	222.59	224.97
-20.00	222.81	224.97
