# Seed: 943226164
# NTethersOnSurf = 400
# L = 20.00 nm
# boxL = 400.00 nm
# h = 1.3 L
10.00	0.00	0.00
9.75	0.00	0.00
9.50	0.00	0.00
9.25	0.00	0.00
9.00	0.00	0.00
8.75	0.00	0.00
8.50	0.00	0.00
8.25	0.00	0.00
8.00	0.00	0.00
7.75	0.00	0.00
7.50	0.00	0.00
7.25	0.00	0.00
7.00	0.00	0.00
6.75	0.00	0.00
6.50	0.00	0.00
6.25	0.00	0.00
6.00	0.00	0.00
5.75	0.00	0.00
5.50	0.00	0.00
5.25	0.00	0.00
5.00	0.00	0.00
4.75	0.00	0.00
4.50	0.00	0.00
4.25	0.00	0.00
4.00	0.00	0.00
3.75	0.00	0.00
3.50	0.00	0.00
3.25	0.00	0.00
3.00	0.00	0.00
2.75	0.00	0.00
2.50	0.00	0.00
2.25	0.01	0.01
2.00	0.01	0.01
1.75	0.01	0.01
1.50	0.01	0.01
1.25	0.02	0.02
1.00	0.02	0.02
0.75	0.03	0.03
0.50	0.04	0.03
0.25	0.05	0.05
0.00	0.06	0.06
-0.25	0.08	0.07
-0.50	0.10	0.10
-0.75	0.12	0.13
-1.00	0.16	0.16
-1.25	0.20	0.20
-1.50	0.26	0.27
-1.75	0.34	0.34
-2.00	0.43	0.44
-2.25	0.55	0.54
-2.50	0.71	0.72
-2.75	0.91	0.91
-3.00	1.17	1.15
-3.25	1.50	1.49
-3.50	1.92	1.90
-3.75	2.45	2.44
-4.00	3.14	3.13
-4.25	4.01	4.02
-4.50	5.12	5.15
-4.75	6.52	6.56
-5.00	8.29	8.30
-5.25	10.51	10.56
-5.50	13.28	13.35
-5.75	16.72	16.84
-6.00	20.95	21.03
-6.25	26.10	26.34
-6.50	32.30	32.61
-6.75	39.67	40.14
-7.00	48.29	48.97
-7.25	58.21	59.14
-7.50	69.44	70.61
-7.75	81.92	83.57
-8.00	95.53	97.59
-8.25	110.10	112.72
-8.50	125.42	128.50
-8.75	141.23	144.92
-9.00	157.31	161.54
-9.25	173.39	178.17
-9.50	189.26	194.62
-9.75	204.72	210.39
-10.00	219.62	225.76
-10.25	233.82	240.29
-10.50	247.25	254.00
-10.75	259.83	267.02
-11.00	271.55	278.81
-11.25	282.40	289.69
-11.50	292.39	299.83
-11.75	301.55	308.99
-12.00	309.92	317.30
-12.25	317.53	324.98
-12.50	324.45	331.77
-12.75	330.71	337.85
-13.00	336.37	343.50
-13.25	341.49	348.45
-13.50	346.10	352.84
-13.75	350.26	356.90
-14.00	354.00	360.54
-14.25	357.38	363.79
-14.50	360.41	366.64
-14.75	363.15	369.16
-15.00	365.62	371.61
-15.25	367.84	373.59
-15.50	369.84	375.43
-15.75	371.65	377.11
-16.00	373.29	378.72
-16.25	374.77	379.99
-16.50	376.12	381.15
-16.75	377.35	382.50
-17.00	378.46	383.37
-17.25	379.48	384.29
-17.50	380.41	385.08
-17.75	381.27	385.82
-18.00	382.05	386.52
-18.25	382.78	387.27
-18.50	383.45	387.77
-18.75	384.07	388.40
-19.00	384.65	389.08
-19.25	385.19	389.65
-19.50	385.69	389.97
-19.75	386.16	390.18
-20.00	386.60	390.55
