# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00972	-0.00987	0.00179	0.00164
0.2	-0.00822	-0.00836	-0.00017	-0.00031
0.3	-0.00735	-0.00748	-0.00133	-0.00146
0.4	-0.00678	-0.00690	-0.00220	-0.00232
0.5	-0.00632	-0.00643	-0.00285	-0.00296
0.6	-0.00595	-0.00605	-0.00339	-0.00350
0.7	-0.00566	-0.00576	-0.00388	-0.00398
0.8	-0.00542	-0.00551	-0.00430	-0.00440
0.9	-0.00519	-0.00528	-0.00466	-0.00476
1.0	-0.00499	-0.00509	-0.00499	-0.00509
1.1	-0.00477	-0.00487	-0.00477	-0.00487
1.2	-0.00455	-0.00465	-0.00455	-0.00465
1.3	-0.00430	-0.00440	-0.00430	-0.00440
1.4	-0.00402	-0.00413	-0.00402	-0.00413
1.5	-0.00368	-0.00379	-0.00368	-0.00379
1.6	-0.00330	-0.00343	-0.00330	-0.00343
1.7	-0.00281	-0.00295	-0.00281	-0.00295
1.8	-0.00220	-0.00234	-0.00220	-0.00234
1.9	-0.00128	-0.00141	-0.00128	-0.00141
2.0	0.00000	0.00000	0.00000	0.00000
