# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.03034	-0.03059	-0.01883	-0.01908
0.2	-0.02864	-0.02890	-0.02060	-0.02085
0.3	-0.02761	-0.02786	-0.02159	-0.02184
0.4	-0.02690	-0.02716	-0.02232	-0.02258
0.5	-0.02632	-0.02657	-0.02285	-0.02311
0.6	-0.02583	-0.02609	-0.02328	-0.02354
0.7	-0.02543	-0.02569	-0.02364	-0.02391
0.8	-0.02508	-0.02535	-0.02397	-0.02424
0.9	-0.02474	-0.02502	-0.02421	-0.02449
1.0	-0.02443	-0.02472	-0.02443	-0.02472
1.1	-0.02408	-0.02440	-0.02408	-0.02440
1.2	-0.02367	-0.02404	-0.02367	-0.02404
1.3	-0.02319	-0.02361	-0.02319	-0.02361
1.4	-0.02264	-0.02311	-0.02264	-0.02311
1.5	-0.02185	-0.02238	-0.02185	-0.02238
1.6	-0.02074	-0.02135	-0.02074	-0.02135
1.7	-0.01920	-0.01991	-0.01920	-0.01991
1.8	-0.01693	-0.01784	-0.01693	-0.01784
1.9	-0.01170	-0.01254	-0.01170	-0.01254
2.0	0.00000	0.00000	0.00000	0.00000
