10	2.29115e-06
9	6.228e-06
8	1.69295e-05
7	4.6019e-05
6	0.000125093
5	0.000340037
4	0.000924313
3	0.00251252
2	0.00682957
1	0.0185635
0	0.0504517
-1	0.137075
-2	0.372116
-3	1.0079
-4	2.71349
-5	7.19056
-6	18.3248
-7	42.9159
-8	86.9527
-9	146.843
-10	209.267
-11	262.464
-12	302.293
-13	329.983
-14	348.539
-15	360.814
-16	368.945
-17	374.382
-18	378.08
-19	380.66
-20	382.515
