10	4.78095e-06
9	1.2996e-05
8	3.53267e-05
7	9.6028e-05
6	0.000261031
5	0.000709554
4	0.00192875
3	0.0052428
2	0.0142507
1	0.0387324
0	0.105248
-1	0.285813
-2	0.774866
-3	2.09131
-4	5.57766
-5	14.436
-6	34.8933
-7	74.2534
-8	132.456
-9	197.707
-10	256.253
-11	301.455
-12	333.308
-13	354.666
-14	368.718
-15	378.008
-16	384.274
-17	388.609
-18	391.68
-19	393.896
-20	395.518
