10	7.62159e-06
9	2.07176e-05
8	5.63164e-05
7	0.000153084
6	0.000416124
5	0.00113114
4	0.00307472
3	0.00835771
2	0.0227168
1	0.0617374
0	0.167722
-1	0.455195
-2	1.23207
-3	3.31086
-4	8.73215
-5	22.0098
-6	50.4656
-7	99.2138
-8	162.519
-9	226.229
-10	279.362
-11	318.615
-12	345.62
-13	363.542
-14	375.314
-15	383.11
-16	388.36
-17	391.961
-18	394.463
-19	396.215
-20	397.443
