# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.02227	-0.02250	-0.01076	-0.01099
0.2	-0.02059	-0.02082	-0.01255	-0.01278
0.3	-0.01958	-0.01980	-0.01356	-0.01378
0.4	-0.01889	-0.01911	-0.01431	-0.01453
0.5	-0.01832	-0.01854	-0.01485	-0.01507
0.6	-0.01785	-0.01807	-0.01530	-0.01552
0.7	-0.01747	-0.01769	-0.01568	-0.01591
0.8	-0.01714	-0.01737	-0.01603	-0.01625
0.9	-0.01683	-0.01705	-0.01630	-0.01653
1.0	-0.01654	-0.01678	-0.01654	-0.01678
1.1	-0.01622	-0.01648	-0.01622	-0.01648
1.2	-0.01586	-0.01615	-0.01586	-0.01615
1.3	-0.01545	-0.01577	-0.01545	-0.01577
1.4	-0.01498	-0.01534	-0.01498	-0.01534
1.5	-0.01434	-0.01476	-0.01434	-0.01476
1.6	-0.01351	-0.01399	-0.01351	-0.01399
1.7	-0.01236	-0.01295	-0.01236	-0.01295
1.8	-0.01071	-0.01146	-0.01071	-0.01146
1.9	-0.00724	-0.00798	-0.00724	-0.00798
2.0	0.00000	0.00000	0.00000	0.00000
