# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.01496	-0.01515	-0.00344	-0.00364
0.2	-0.01334	-0.01352	-0.00529	-0.00548
0.3	-0.01237	-0.01255	-0.00635	-0.00653
0.4	-0.01172	-0.01190	-0.00714	-0.00732
0.5	-0.01119	-0.01136	-0.00772	-0.00789
0.6	-0.01076	-0.01092	-0.00820	-0.00837
0.7	-0.01041	-0.01057	-0.00863	-0.00879
0.8	-0.01012	-0.01028	-0.00900	-0.00916
0.9	-0.00984	-0.01000	-0.00931	-0.00947
1.0	-0.00959	-0.00976	-0.00959	-0.00976
1.1	-0.00931	-0.00949	-0.00931	-0.00949
1.2	-0.00901	-0.00920	-0.00901	-0.00920
1.3	-0.00867	-0.00888	-0.00867	-0.00888
1.4	-0.00829	-0.00852	-0.00829	-0.00852
1.5	-0.00780	-0.00806	-0.00780	-0.00806
1.6	-0.00723	-0.00751	-0.00723	-0.00751
1.7	-0.00644	-0.00678	-0.00644	-0.00678
1.8	-0.00536	-0.00579	-0.00536	-0.00579
1.9	-0.00344	-0.00388	-0.00344	-0.00388
2.0	0.00000	0.00000	0.00000	0.00000
