# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00089	-0.00090	0.01063	0.01062
0.2	-0.00052	-0.00052	0.00753	0.00752
0.3	-0.00037	-0.00037	0.00565	0.00565
0.4	-0.00029	-0.00029	0.00429	0.00429
0.5	-0.00023	-0.00023	0.00323	0.00323
0.6	-0.00020	-0.00020	0.00236	0.00236
0.7	-0.00017	-0.00017	0.00161	0.00161
0.8	-0.00015	-0.00015	0.00096	0.00096
0.9	-0.00014	-0.00014	0.00039	0.00039
1.0	-0.00012	-0.00012	-0.00012	-0.00012
1.1	-0.00011	-0.00011	-0.00011	-0.00011
1.2	-0.00010	-0.00010	-0.00010	-0.00010
1.3	-0.00009	-0.00009	-0.00009	-0.00009
1.4	-0.00007	-0.00008	-0.00007	-0.00008
1.5	-0.00006	-0.00006	-0.00006	-0.00006
1.6	-0.00005	-0.00005	-0.00005	-0.00005
1.7	-0.00004	-0.00004	-0.00004	-0.00004
1.8	-0.00003	-0.00003	-0.00003	-0.00003
1.9	-0.00001	-0.00001	-0.00001	-0.00001
2.0	0.00000	0.00000	0.00000	0.00000
