# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00862	-0.00876	0.00290	0.00276
0.2	-0.00716	-0.00729	0.00088	0.00076
0.3	-0.00633	-0.00645	-0.00031	-0.00043
0.4	-0.00579	-0.00590	-0.00121	-0.00131
0.5	-0.00535	-0.00544	-0.00188	-0.00198
0.6	-0.00500	-0.00509	-0.00245	-0.00254
0.7	-0.00473	-0.00482	-0.00295	-0.00303
0.8	-0.00451	-0.00459	-0.00339	-0.00347
0.9	-0.00430	-0.00437	-0.00377	-0.00385
1.0	-0.00411	-0.00419	-0.00411	-0.00419
1.1	-0.00392	-0.00400	-0.00392	-0.00400
1.2	-0.00371	-0.00379	-0.00371	-0.00379
1.3	-0.00348	-0.00357	-0.00348	-0.00357
1.4	-0.00324	-0.00333	-0.00324	-0.00333
1.5	-0.00293	-0.00302	-0.00293	-0.00302
1.6	-0.00261	-0.00270	-0.00261	-0.00270
1.7	-0.00219	-0.00229	-0.00219	-0.00229
1.8	-0.00168	-0.00178	-0.00168	-0.00178
1.9	-0.00095	-0.00104	-0.00095	-0.00104
2.0	0.00000	0.00000	0.00000	0.00000
