# Seed: 2794246442
# NTethersOnSurf = 400
# L = 20.00 nm
# boxL = 400.00 nm
# h = 1.0 L
10.00	0.00	0.00
9.75	0.00	0.00
9.50	0.00	0.00
9.25	0.00	0.00
9.00	0.00	0.00
8.75	0.00	0.00
8.50	0.00	0.00
8.25	0.00	0.00
8.00	0.00	0.00
7.75	0.00	0.00
7.50	0.00	0.00
7.25	0.00	0.00
7.00	0.00	0.00
6.75	0.00	0.00
6.50	0.00	0.00
6.25	0.00	0.00
6.00	0.00	0.00
5.75	0.00	0.00
5.50	0.00	0.00
5.25	0.00	0.00
5.00	0.00	0.00
4.75	0.00	0.00
4.50	0.00	0.00
4.25	0.00	0.00
4.00	0.00	0.00
3.75	0.00	0.00
3.50	0.00	0.00
3.25	0.00	0.00
3.00	0.00	0.01
2.75	0.01	0.00
2.50	0.01	0.01
2.25	0.01	0.01
2.00	0.01	0.01
1.75	0.01	0.02
1.50	0.02	0.02
1.25	0.02	0.02
1.00	0.03	0.03
0.75	0.04	0.04
0.50	0.05	0.06
0.25	0.07	0.07
0.00	0.08	0.09
-0.25	0.11	0.11
-0.50	0.14	0.14
-0.75	0.18	0.18
-1.00	0.23	0.23
-1.25	0.29	0.29
-1.50	0.38	0.39
-1.75	0.48	0.48
-2.00	0.62	0.63
-2.25	0.80	0.80
-2.50	1.02	1.02
-2.75	1.31	1.30
-3.00	1.68	1.68
-3.25	2.15	2.16
-3.50	2.75	2.76
-3.75	3.52	3.54
-4.00	4.50	4.49
-4.25	5.73	5.72
-4.50	7.30	7.32
-4.75	9.27	9.32
-5.00	11.74	11.78
-5.25	14.82	14.94
-5.50	18.62	18.71
-5.75	23.29	23.46
-6.00	28.94	29.23
-6.25	35.71	35.98
-6.50	43.71	44.19
-6.75	53.01	53.63
-7.00	63.66	64.38
-7.25	75.61	76.72
-7.50	88.80	90.15
-7.75	103.07	104.89
-8.00	118.23	120.45
-8.25	134.05	136.50
-8.50	150.28	153.32
-8.75	166.66	170.20
-9.00	182.95	186.90
-9.25	198.95	203.27
-9.50	214.45	219.04
-9.75	229.32	234.23
-10.00	243.45	248.56
-10.25	256.75	262.12
-10.50	269.19	274.51
-10.75	280.73	286.19
-11.00	291.40	296.91
-11.25	301.20	306.71
-11.50	310.16	315.58
-11.75	318.33	323.70
-12.00	325.76	331.17
-12.25	332.48	337.63
-12.50	338.57	343.57
-12.75	344.06	348.87
-13.00	349.01	353.86
-13.25	353.46	358.08
-13.50	357.47	361.98
-13.75	361.08	365.33
-14.00	364.33	368.51
-14.25	367.25	371.20
-14.50	369.87	373.75
-14.75	372.24	376.10
-15.00	374.38	378.11
-15.25	376.31	379.91
-15.50	378.06	381.51
-15.75	379.65	383.04
-16.00	381.09	384.40
-16.25	382.41	385.61
-16.50	383.60	386.69
-16.75	384.70	387.70
-17.00	385.70	388.60
-17.25	386.62	389.43
-17.50	387.47	390.33
-17.75	388.25	390.92
-18.00	388.97	391.58
-18.25	389.64	392.15
-18.50	390.25	392.72
-18.75	390.82	393.14
-19.00	391.35	393.65
-19.25	391.84	393.96
-19.50	392.30	394.33
-19.75	392.72	394.93
-20.00	393.12	395.03
