# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.02475	-0.02499	-0.01323	-0.01347
0.2	-0.02306	-0.02330	-0.01501	-0.01525
0.3	-0.02203	-0.02227	-0.01601	-0.01625
0.4	-0.02134	-0.02158	-0.01676	-0.01700
0.5	-0.02076	-0.02100	-0.01730	-0.01753
0.6	-0.02029	-0.02053	-0.01773	-0.01797
0.7	-0.01990	-0.02013	-0.01811	-0.01835
0.8	-0.01957	-0.01981	-0.01845	-0.01869
0.9	-0.01924	-0.01949	-0.01871	-0.01896
1.0	-0.01894	-0.01920	-0.01894	-0.01920
1.1	-0.01862	-0.01890	-0.01862	-0.01890
1.2	-0.01824	-0.01855	-0.01824	-0.01855
1.3	-0.01781	-0.01816	-0.01781	-0.01816
1.4	-0.01731	-0.01771	-0.01731	-0.01771
1.5	-0.01662	-0.01709	-0.01662	-0.01709
1.6	-0.01571	-0.01624	-0.01571	-0.01624
1.7	-0.01444	-0.01508	-0.01444	-0.01508
1.8	-0.01260	-0.01342	-0.01260	-0.01342
1.9	-0.00860	-0.00938	-0.00860	-0.00938
2.0	0.00000	0.00000	0.00000	0.00000
