# Seed: 1860889793
# NTethersOnSurf = 400
# L = 20.00 nm
# boxL = 400.00 nm
# h = 0.5 L
10.00	0.00	0.00
9.75	0.00	0.00
9.50	0.00	0.00
9.25	0.00	0.00
9.00	0.00	0.00
8.75	0.00	0.00
8.50	0.00	0.00
8.25	0.00	0.00
8.00	0.00	0.00
7.75	0.00	0.00
7.50	0.00	0.00
7.25	0.00	0.00
7.00	0.00	0.00
6.75	0.00	0.00
6.50	0.00	0.00
6.25	0.00	0.00
6.00	0.00	0.00
5.75	0.00	0.00
5.50	0.00	0.00
5.25	0.00	0.00
5.00	0.00	0.00
4.75	0.00	0.00
4.50	0.00	0.00
4.25	0.00	0.00
4.00	0.00	0.00
3.75	0.00	0.00
3.50	0.01	0.00
3.25	0.01	0.00
3.00	0.01	0.01
2.75	0.01	0.01
2.50	0.01	0.01
2.25	0.02	0.02
2.00	0.02	0.02
1.75	0.03	0.03
1.50	0.04	0.04
1.25	0.05	0.05
1.00	0.06	0.06
0.75	0.08	0.08
0.50	0.10	0.10
0.25	0.13	0.13
0.00	0.17	0.16
-0.25	0.22	0.22
-0.50	0.28	0.27
-0.75	0.35	0.34
-1.00	0.46	0.46
-1.25	0.58	0.58
-1.50	0.75	0.74
-1.75	0.96	0.97
-2.00	1.23	1.24
-2.25	1.58	1.59
-2.50	2.02	2.06
-2.75	2.59	2.60
-3.00	3.31	3.33
-3.25	4.23	4.22
-3.50	5.40	5.41
-3.75	6.87	6.89
-4.00	8.73	8.71
-4.25	11.07	11.09
-4.50	13.98	14.08
-4.75	17.58	17.69
-5.00	22.01	22.13
-5.25	27.39	27.56
-5.50	33.86	34.16
-5.75	41.52	42.00
-6.00	50.47	51.00
-6.25	60.74	61.58
-6.50	72.35	73.56
-6.75	85.21	86.46
-7.00	99.21	100.97
-7.25	114.17	116.14
-7.50	129.87	132.48
-7.75	146.07	149.13
-8.00	162.52	166.00
-8.25	178.97	182.73
-8.50	195.19	199.31
-8.75	211.00	215.40
-9.00	226.23	230.84
-9.25	240.76	245.49
-9.50	254.49	259.26
-9.75	267.37	272.32
-10.00	279.36	284.31
-10.25	290.46	295.40
-10.50	300.69	305.55
-10.75	310.06	314.80
-11.00	318.61	323.36
-11.25	326.39	330.98
-11.50	333.46	337.91
-11.75	339.84	344.22
-12.00	345.62	349.74
-12.25	350.82	354.88
-12.50	355.51	359.51
-12.75	359.74	363.54
-13.00	363.54	367.12
-13.25	366.96	370.39
-13.50	370.04	373.48
-13.75	372.81	376.05
-14.00	375.31	378.38
-14.25	377.56	380.47
-14.50	379.60	382.40
-14.75	381.43	384.21
-15.00	383.10	385.73
-15.25	384.61	387.17
-15.50	385.98	388.41
-15.75	387.22	389.58
-16.00	388.35	390.62
-16.25	389.38	391.59
-16.50	390.31	392.44
-16.75	391.17	393.23
-17.00	391.94	393.84
-17.25	392.66	394.41
-17.50	393.31	395.15
-17.75	393.90	395.69
-18.00	394.45	396.14
-18.25	394.94	396.54
-18.50	395.40	396.75
-18.75	395.81	397.26
-19.00	396.20	397.56
-19.25	396.54	397.74
-19.50	396.86	398.06
-19.75	397.15	398.31
-20.00	397.42	398.61
