10	1.52498e-06
9	4.14532e-06
8	1.12682e-05
7	3.063e-05
6	8.3261e-05
5	0.000226327
4	0.000615218
3	0.00167233
2	0.00454577
1	0.0123561
0	0.0335832
-1	0.0912574
-2	0.247833
-3	0.671985
-4	1.81427
-5	4.84326
-6	12.5648
-7	30.5355
-8	65.6411
-9	118.703
-10	179.487
-11	234.75
-12	277.518
-13	307.456
-14	327.256
-15	339.978
-16	348.068
-17	353.233
-18	356.594
-19	358.848
-20	360.416
