# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00020	-0.00020	0.01131	0.01131
0.2	-0.00011	-0.00011	0.00794	0.00794
0.3	-0.00007	-0.00007	0.00595	0.00595
0.4	-0.00006	-0.00006	0.00453	0.00453
0.5	-0.00004	-0.00004	0.00342	0.00342
0.6	-0.00004	-0.00004	0.00252	0.00252
0.7	-0.00003	-0.00003	0.00175	0.00175
0.8	-0.00003	-0.00003	0.00109	0.00109
0.9	-0.00002	-0.00002	0.00050	0.00050
1.0	-0.00002	-0.00002	-0.00002	-0.00002
1.1	-0.00002	-0.00002	-0.00002	-0.00002
1.2	-0.00002	-0.00002	-0.00002	-0.00002
1.3	-0.00002	-0.00002	-0.00002	-0.00002
1.4	-0.00001	-0.00001	-0.00001	-0.00001
1.5	-0.00001	-0.00001	-0.00001	-0.00001
1.6	-0.00001	-0.00001	-0.00001	-0.00001
1.7	-0.00001	-0.00001	-0.00001	-0.00001
1.8	-0.00000	-0.00000	-0.00000	-0.00000
1.9	-0.00000	-0.00000	-0.00000	-0.00000
2.0	0.00000	0.00000	0.00000	0.00000
