# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.01200	-0.01218	-0.00049	-0.00067
0.2	-0.01044	-0.01060	-0.00239	-0.00255
0.3	-0.00952	-0.00967	-0.00350	-0.00365
0.4	-0.00890	-0.00905	-0.00432	-0.00447
0.5	-0.00840	-0.00854	-0.00493	-0.00507
0.6	-0.00800	-0.00813	-0.00544	-0.00557
0.7	-0.00768	-0.00781	-0.00589	-0.00602
0.8	-0.00741	-0.00753	-0.00629	-0.00642
0.9	-0.00715	-0.00728	-0.00662	-0.00675
1.0	-0.00693	-0.00705	-0.00693	-0.00705
1.1	-0.00668	-0.00681	-0.00668	-0.00681
1.2	-0.00641	-0.00656	-0.00641	-0.00656
1.3	-0.00612	-0.00627	-0.00612	-0.00627
1.4	-0.00579	-0.00595	-0.00579	-0.00595
1.5	-0.00538	-0.00555	-0.00538	-0.00555
1.6	-0.00491	-0.00510	-0.00491	-0.00510
1.7	-0.00428	-0.00450	-0.00428	-0.00450
1.8	-0.00346	-0.00372	-0.00346	-0.00372
1.9	-0.00212	-0.00238	-0.00212	-0.00238
2.0	0.00000	0.00000	0.00000	0.00000
