# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.01142	-0.01159	0.00009	-0.00008
0.2	-0.00987	-0.01003	-0.00182	-0.00198
0.3	-0.00896	-0.00911	-0.00294	-0.00309
0.4	-0.00836	-0.00850	-0.00378	-0.00392
0.5	-0.00786	-0.00799	-0.00440	-0.00453
0.6	-0.00747	-0.00759	-0.00491	-0.00504
0.7	-0.00715	-0.00728	-0.00537	-0.00549
0.8	-0.00689	-0.00701	-0.00577	-0.00589
0.9	-0.00664	-0.00676	-0.00612	-0.00623
1.0	-0.00642	-0.00654	-0.00642	-0.00654
1.1	-0.00618	-0.00631	-0.00618	-0.00631
1.2	-0.00593	-0.00606	-0.00593	-0.00606
1.3	-0.00564	-0.00578	-0.00564	-0.00578
1.4	-0.00533	-0.00548	-0.00533	-0.00548
1.5	-0.00493	-0.00509	-0.00493	-0.00509
1.6	-0.00448	-0.00466	-0.00448	-0.00466
1.7	-0.00389	-0.00409	-0.00389	-0.00409
1.8	-0.00312	-0.00335	-0.00312	-0.00335
1.9	-0.00189	-0.00212	-0.00189	-0.00212
2.0	0.00000	0.00000	0.00000	0.00000
