# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.01676	-0.01697	-0.00525	-0.00546
0.2	-0.01512	-0.01532	-0.00707	-0.00727
0.3	-0.01414	-0.01433	-0.00812	-0.00831
0.4	-0.01348	-0.01367	-0.00890	-0.00909
0.5	-0.01293	-0.01311	-0.00946	-0.00965
0.6	-0.01248	-0.01267	-0.00993	-0.01011
0.7	-0.01213	-0.01231	-0.01034	-0.01052
0.8	-0.01182	-0.01200	-0.01071	-0.01089
0.9	-0.01153	-0.01171	-0.01101	-0.01119
1.0	-0.01127	-0.01146	-0.01127	-0.01146
1.1	-0.01098	-0.01118	-0.01098	-0.01118
1.2	-0.01066	-0.01088	-0.01066	-0.01088
1.3	-0.01030	-0.01054	-0.01030	-0.01054
1.4	-0.00990	-0.01016	-0.00990	-0.01016
1.5	-0.00937	-0.00967	-0.00937	-0.00967
1.6	-0.00873	-0.00907	-0.00873	-0.00907
1.7	-0.00785	-0.00826	-0.00785	-0.00826
1.8	-0.00663	-0.00715	-0.00663	-0.00715
1.9	-0.00433	-0.00487	-0.00433	-0.00487
2.0	0.00000	0.00000	0.00000	0.00000
