# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00916	-0.00931	0.00235	0.00220
0.2	-0.00769	-0.00782	0.00036	0.00023
0.3	-0.00684	-0.00696	-0.00082	-0.00094
0.4	-0.00628	-0.00639	-0.00170	-0.00181
0.5	-0.00582	-0.00593	-0.00236	-0.00246
0.6	-0.00547	-0.00557	-0.00291	-0.00301
0.7	-0.00519	-0.00528	-0.00340	-0.00350
0.8	-0.00495	-0.00504	-0.00384	-0.00392
0.9	-0.00473	-0.00482	-0.00421	-0.00429
1.0	-0.00454	-0.00463	-0.00454	-0.00463
1.1	-0.00434	-0.00442	-0.00434	-0.00442
1.2	-0.00412	-0.00421	-0.00412	-0.00421
1.3	-0.00388	-0.00397	-0.00388	-0.00397
1.4	-0.00362	-0.00372	-0.00362	-0.00372
1.5	-0.00329	-0.00340	-0.00329	-0.00340
1.6	-0.00294	-0.00305	-0.00294	-0.00305
1.7	-0.00249	-0.00260	-0.00249	-0.00260
1.8	-0.00193	-0.00205	-0.00193	-0.00205
1.9	-0.00111	-0.00122	-0.00111	-0.00122
2.0	0.00000	0.00000	0.00000	0.00000
