10	1.88913e-06
9	5.13519e-06
8	1.39589e-05
7	3.79442e-05
6	0.000103143
5	0.000280371
4	0.000762126
3	0.00207166
2	0.00563124
1	0.0153064
0	0.0416009
-1	0.113037
-2	0.306923
-3	0.831789
-4	2.24272
-5	5.96614
-6	15.3465
-7	36.6287
-8	76.4345
-9	133.416
-10	195.528
-11	250.122
-12	291.719
-13	320.837
-14	340.33
-15	353.137
-16	361.528
-17	367.058
-18	370.738
-19	373.22
-20	374.927
