# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00264	-0.00269	0.00887	0.00882
0.2	-0.00181	-0.00184	0.00624	0.00621
0.3	-0.00140	-0.00142	0.00462	0.00460
0.4	-0.00116	-0.00118	0.00342	0.00340
0.5	-0.00099	-0.00100	0.00248	0.00246
0.6	-0.00086	-0.00087	0.00169	0.00168
0.7	-0.00077	-0.00078	0.00101	0.00100
0.8	-0.00070	-0.00070	0.00042	0.00041
0.9	-0.00064	-0.00064	-0.00011	-0.00011
1.0	-0.00058	-0.00059	-0.00058	-0.00059
1.1	-0.00053	-0.00054	-0.00053	-0.00054
1.2	-0.00048	-0.00049	-0.00048	-0.00049
1.3	-0.00043	-0.00043	-0.00043	-0.00043
1.4	-0.00038	-0.00038	-0.00038	-0.00038
1.5	-0.00032	-0.00032	-0.00032	-0.00032
1.6	-0.00026	-0.00027	-0.00026	-0.00027
1.7	-0.00020	-0.00020	-0.00020	-0.00020
1.8	-0.00014	-0.00014	-0.00014	-0.00014
1.9	-0.00007	-0.00007	-0.00007	-0.00007
2.0	0.00000	0.00000	0.00000	0.00000
