# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.01556	-0.01576	-0.00404	-0.00424
0.2	-0.01393	-0.01412	-0.00588	-0.00607
0.3	-0.01296	-0.01314	-0.00694	-0.00712
0.4	-0.01231	-0.01249	-0.00772	-0.00790
0.5	-0.01176	-0.01194	-0.00830	-0.00847
0.6	-0.01133	-0.01150	-0.00877	-0.00895
0.7	-0.01098	-0.01115	-0.00919	-0.00936
0.8	-0.01068	-0.01085	-0.00957	-0.00973
0.9	-0.01040	-0.01057	-0.00987	-0.01004
1.0	-0.01014	-0.01032	-0.01014	-0.01032
1.1	-0.00986	-0.01005	-0.00986	-0.01005
1.2	-0.00956	-0.00976	-0.00956	-0.00976
1.3	-0.00921	-0.00943	-0.00921	-0.00943
1.4	-0.00882	-0.00906	-0.00882	-0.00906
1.5	-0.00832	-0.00859	-0.00832	-0.00859
1.6	-0.00772	-0.00803	-0.00772	-0.00803
1.7	-0.00690	-0.00727	-0.00690	-0.00727
1.8	-0.00578	-0.00624	-0.00578	-0.00624
1.9	-0.00373	-0.00421	-0.00373	-0.00421
2.0	0.00000	0.00000	0.00000	0.00000
