# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.01259	-0.01277	-0.00107	-0.00125
0.2	-0.01101	-0.01118	-0.00296	-0.00313
0.3	-0.01008	-0.01023	-0.00406	-0.00421
0.4	-0.00945	-0.00961	-0.00487	-0.00503
0.5	-0.00894	-0.00909	-0.00548	-0.00562
0.6	-0.00853	-0.00867	-0.00598	-0.00612
0.7	-0.00821	-0.00834	-0.00642	-0.00656
0.8	-0.00793	-0.00806	-0.00682	-0.00695
0.9	-0.00767	-0.00780	-0.00714	-0.00728
1.0	-0.00744	-0.00758	-0.00744	-0.00758
1.1	-0.00719	-0.00733	-0.00719	-0.00733
1.2	-0.00691	-0.00707	-0.00691	-0.00707
1.3	-0.00661	-0.00677	-0.00661	-0.00677
1.4	-0.00627	-0.00645	-0.00627	-0.00645
1.5	-0.00584	-0.00603	-0.00584	-0.00603
1.6	-0.00535	-0.00556	-0.00535	-0.00556
1.7	-0.00469	-0.00493	-0.00469	-0.00493
1.8	-0.00382	-0.00411	-0.00382	-0.00411
1.9	-0.00236	-0.00266	-0.00236	-0.00266
2.0	0.00000	0.00000	0.00000	0.00000
