# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00337	-0.00343	0.00815	0.00808
0.2	-0.00240	-0.00244	0.00565	0.00560
0.3	-0.00191	-0.00194	0.00411	0.00408
0.4	-0.00162	-0.00164	0.00296	0.00294
0.5	-0.00139	-0.00142	0.00207	0.00205
0.6	-0.00123	-0.00125	0.00132	0.00131
0.7	-0.00111	-0.00113	0.00067	0.00066
0.8	-0.00102	-0.00103	0.00010	0.00009
0.9	-0.00093	-0.00094	-0.00041	-0.00042
1.0	-0.00086	-0.00087	-0.00086	-0.00087
1.1	-0.00079	-0.00080	-0.00079	-0.00080
1.2	-0.00072	-0.00073	-0.00072	-0.00073
1.3	-0.00065	-0.00066	-0.00065	-0.00066
1.4	-0.00057	-0.00058	-0.00057	-0.00058
1.5	-0.00049	-0.00050	-0.00049	-0.00050
1.6	-0.00041	-0.00041	-0.00041	-0.00041
1.7	-0.00031	-0.00032	-0.00031	-0.00032
1.8	-0.00022	-0.00022	-0.00022	-0.00022
1.9	-0.00011	-0.00011	-0.00011	-0.00011
2.0	0.00000	0.00000	0.00000	0.00000
