# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00461	-0.00470	0.00690	0.00682
0.2	-0.00347	-0.00354	0.00458	0.00451
0.3	-0.00286	-0.00292	0.00316	0.00310
0.4	-0.00249	-0.00253	0.00209	0.00205
0.5	-0.00220	-0.00223	0.00127	0.00123
0.6	-0.00198	-0.00201	0.00058	0.00055
0.7	-0.00181	-0.00184	-0.00003	-0.00005
0.8	-0.00168	-0.00170	-0.00056	-0.00058
0.9	-0.00156	-0.00158	-0.00103	-0.00105
1.0	-0.00146	-0.00148	-0.00146	-0.00148
1.1	-0.00135	-0.00137	-0.00135	-0.00137
1.2	-0.00124	-0.00126	-0.00124	-0.00126
1.3	-0.00113	-0.00115	-0.00113	-0.00115
1.4	-0.00102	-0.00103	-0.00102	-0.00103
1.5	-0.00088	-0.00090	-0.00088	-0.00090
1.6	-0.00074	-0.00076	-0.00074	-0.00076
1.7	-0.00058	-0.00060	-0.00058	-0.00060
1.8	-0.00041	-0.00042	-0.00041	-0.00042
1.9	-0.00021	-0.00021	-0.00021	-0.00021
2.0	0.00000	0.00000	0.00000	0.00000
