# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.02289	-0.02312	-0.01138	-0.01161
0.2	-0.02121	-0.02144	-0.01316	-0.01339
0.3	-0.02019	-0.02042	-0.01417	-0.01440
0.4	-0.01950	-0.01973	-0.01492	-0.01515
0.5	-0.01893	-0.01915	-0.01546	-0.01569
0.6	-0.01846	-0.01868	-0.01590	-0.01613
0.7	-0.01807	-0.01830	-0.01629	-0.01652
0.8	-0.01775	-0.01797	-0.01663	-0.01686
0.9	-0.01743	-0.01766	-0.01690	-0.01713
1.0	-0.01714	-0.01738	-0.01714	-0.01738
1.1	-0.01682	-0.01708	-0.01682	-0.01708
1.2	-0.01645	-0.01675	-0.01645	-0.01675
1.3	-0.01604	-0.01637	-0.01604	-0.01637
1.4	-0.01556	-0.01593	-0.01556	-0.01593
1.5	-0.01490	-0.01534	-0.01490	-0.01534
1.6	-0.01406	-0.01455	-0.01406	-0.01455
1.7	-0.01288	-0.01348	-0.01288	-0.01348
1.8	-0.01118	-0.01195	-0.01118	-0.01195
1.9	-0.00758	-0.00833	-0.00758	-0.00833
2.0	0.00000	0.00000	0.00000	0.00000
