10	1.13476e-06
9	3.08459e-06
8	8.38478e-06
7	2.27922e-05
6	6.19556e-05
5	0.000168413
4	0.000457792
3	0.0012444
2	0.00338259
1	0.00919449
0	0.0249907
-1	0.0679135
-2	0.184473
-3	0.500451
-4	1.35307
-5	3.62553
-6	9.49313
-7	23.5455
-8	52.4565
-9	99.3228
-10	156.872
-11	212.041
-12	256.1
-13	287.309
-14	307.872
-15	320.896
-16	329.003
-17	334.058
-18	337.257
-19	339.32
-20	340.673
