10	5.43655e-06
9	1.47781e-05
8	4.0171e-05
7	0.000109196
6	0.000296825
5	0.000806852
4	0.00219323
3	0.00596171
2	0.0162047
1	0.0440423
0	0.11967
-1	0.324935
-2	0.880602
-3	2.37432
-4	6.31612
-5	16.245
-6	38.7549
-7	80.7618
-8	140.665
-9	205.75
-10	262.901
-11	306.455
-12	336.927
-13	357.292
-14	370.684
-15	379.542
-16	385.517
-17	389.642
-18	392.548
-19	394.629
-20	396.137
