# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00376	-0.00383	0.00775	0.00768
0.2	-0.00273	-0.00278	0.00531	0.00526
0.3	-0.00220	-0.00224	0.00382	0.00378
0.4	-0.00188	-0.00191	0.00270	0.00267
0.5	-0.00164	-0.00166	0.00183	0.00180
0.6	-0.00145	-0.00148	0.00110	0.00108
0.7	-0.00132	-0.00134	0.00046	0.00045
0.8	-0.00121	-0.00123	-0.00009	-0.00011
0.9	-0.00111	-0.00113	-0.00059	-0.00060
1.0	-0.00104	-0.00105	-0.00104	-0.00105
1.1	-0.00095	-0.00097	-0.00095	-0.00097
1.2	-0.00087	-0.00088	-0.00087	-0.00088
1.3	-0.00079	-0.00080	-0.00079	-0.00080
1.4	-0.00070	-0.00071	-0.00070	-0.00071
1.5	-0.00060	-0.00061	-0.00060	-0.00061
1.6	-0.00050	-0.00051	-0.00050	-0.00051
1.7	-0.00039	-0.00039	-0.00039	-0.00039
1.8	-0.00027	-0.00027	-0.00027	-0.00027
1.9	-0.00013	-0.00014	-0.00013	-0.00014
2.0	0.00000	0.00000	0.00000	0.00000
