10	9.61015e-06
9	2.61231e-05
8	7.10099e-05
7	0.000193025
6	0.000524695
5	0.00142626
4	0.00387693
3	0.0105382
2	0.0286429
1	0.0778383
0	0.21143
-1	0.573575
-2	1.55071
-3	4.1546
-4	10.8748
-5	26.9473
-6	59.9005
-7	112.98
-8	177.735
-9	239.784
-10	289.848
-11	326.071
-12	350.68
-13	366.912
-14	377.574
-15	384.665
-16	389.469
-17	392.777
-18	395.078
-19	396.682
-20	397.796
