# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00702	-0.00714	0.00449	0.00437
0.2	-0.00566	-0.00577	0.00238	0.00228
0.3	-0.00490	-0.00499	0.00112	0.00103
0.4	-0.00441	-0.00449	0.00017	0.00009
0.5	-0.00401	-0.00409	-0.00055	-0.00062
0.6	-0.00371	-0.00377	-0.00115	-0.00122
0.7	-0.00347	-0.00353	-0.00169	-0.00175
0.8	-0.00328	-0.00333	-0.00216	-0.00222
0.9	-0.00310	-0.00315	-0.00257	-0.00262
1.0	-0.00294	-0.00300	-0.00294	-0.00300
1.1	-0.00278	-0.00283	-0.00278	-0.00283
1.2	-0.00261	-0.00266	-0.00261	-0.00266
1.3	-0.00242	-0.00248	-0.00242	-0.00248
1.4	-0.00223	-0.00228	-0.00223	-0.00228
1.5	-0.00198	-0.00204	-0.00198	-0.00204
1.6	-0.00173	-0.00179	-0.00173	-0.00179
1.7	-0.00142	-0.00147	-0.00142	-0.00147
1.8	-0.00105	-0.00110	-0.00105	-0.00110
1.9	-0.00057	-0.00061	-0.00057	-0.00061
2.0	0.00000	0.00000	0.00000	0.00000
