# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.00807	-0.00821	0.00344	0.00330
0.2	-0.00665	-0.00677	0.00140	0.00128
0.3	-0.00584	-0.00595	0.00018	0.00007
0.4	-0.00531	-0.00541	-0.00073	-0.00083
0.5	-0.00489	-0.00497	-0.00142	-0.00151
0.6	-0.00455	-0.00463	-0.00200	-0.00208
0.7	-0.00429	-0.00437	-0.00251	-0.00259
0.8	-0.00408	-0.00415	-0.00296	-0.00303
0.9	-0.00388	-0.00395	-0.00335	-0.00342
1.0	-0.00370	-0.00377	-0.00370	-0.00377
1.1	-0.00352	-0.00359	-0.00352	-0.00359
1.2	-0.00332	-0.00339	-0.00332	-0.00339
1.3	-0.00311	-0.00318	-0.00311	-0.00318
1.4	-0.00288	-0.00295	-0.00288	-0.00295
1.5	-0.00259	-0.00267	-0.00259	-0.00267
1.6	-0.00229	-0.00237	-0.00229	-0.00237
1.7	-0.00191	-0.00199	-0.00191	-0.00199
1.8	-0.00145	-0.00153	-0.00145	-0.00153
1.9	-0.00081	-0.00087	-0.00081	-0.00087
2.0	0.00000	0.00000	0.00000	0.00000
