# h/L  beta F_att^SC   beta F_att^MC   beta F^SC  beta F^MC
0.1	-0.01085	-0.01101	0.00066	0.00050
0.2	-0.00931	-0.00947	-0.00127	-0.00142
0.3	-0.00842	-0.00856	-0.00240	-0.00254
0.4	-0.00782	-0.00796	-0.00324	-0.00338
0.5	-0.00734	-0.00746	-0.00387	-0.00400
0.6	-0.00695	-0.00707	-0.00440	-0.00451
0.7	-0.00664	-0.00676	-0.00486	-0.00498
0.8	-0.00639	-0.00650	-0.00527	-0.00538
0.9	-0.00614	-0.00625	-0.00562	-0.00573
1.0	-0.00593	-0.00604	-0.00593	-0.00604
1.1	-0.00570	-0.00581	-0.00570	-0.00581
1.2	-0.00545	-0.00557	-0.00545	-0.00557
1.3	-0.00518	-0.00531	-0.00518	-0.00531
1.4	-0.00488	-0.00501	-0.00488	-0.00501
1.5	-0.00449	-0.00464	-0.00449	-0.00464
1.6	-0.00407	-0.00423	-0.00407	-0.00423
1.7	-0.00351	-0.00369	-0.00351	-0.00369
1.8	-0.00279	-0.00300	-0.00279	-0.00300
1.9	-0.00167	-0.00187	-0.00167	-0.00187
2.0	0.00000	0.00000	0.00000	0.00000
