# Seed: 4000054478
# NTethersOnSurf = 400
# L = 20.00 nm
# boxL = 400.00 nm
# h = 1.7 L
10.00	0.00	0.00
9.75	0.00	0.00
9.50	0.00	0.00
9.25	0.00	0.00
9.00	0.00	0.00
8.75	0.00	0.00
8.50	0.00	0.00
8.25	0.00	0.00
8.00	0.00	0.00
7.75	0.00	0.00
7.50	0.00	0.00
7.25	0.00	0.00
7.00	0.00	0.00
6.75	0.00	0.00
6.50	0.00	0.00
6.25	0.00	0.00
6.00	0.00	0.00
5.75	0.00	0.00
5.50	0.00	0.00
5.25	0.00	0.00
5.00	0.00	0.00
4.75	0.00	0.00
4.50	0.00	0.00
4.25	0.00	0.00
4.00	0.00	0.00
3.75	0.00	0.00
3.50	0.00	0.00
3.25	0.00	0.00
3.00	0.00	0.00
2.75	0.00	0.00
2.50	0.00	0.00
2.25	0.00	0.00
2.00	0.00	0.00
1.75	0.00	0.00
1.50	0.01	0.01
1.25	0.01	0.01
1.00	0.01	0.01
0.75	0.01	0.01
0.50	0.02	0.02
0.25	0.02	0.02
0.00	0.02	0.02
-0.25	0.03	0.03
-0.50	0.04	0.04
-0.75	0.05	0.05
-1.00	0.07	0.07
-1.25	0.09	0.09
-1.50	0.11	0.11
-1.75	0.14	0.14
-2.00	0.18	0.19
-2.25	0.24	0.24
-2.50	0.30	0.31
-2.75	0.39	0.39
-3.00	0.50	0.49
-3.25	0.64	0.64
-3.50	0.82	0.81
-3.75	1.06	1.06
-4.00	1.35	1.33
-4.25	1.73	1.75
-4.50	2.22	2.23
-4.75	2.84	2.84
-5.00	3.63	3.60
-5.25	4.63	4.62
-5.50	5.89	5.94
-5.75	7.49	7.51
-6.00	9.49	9.55
-6.25	11.99	12.10
-6.50	15.10	15.23
-6.75	18.91	19.06
-7.00	23.55	23.97
-7.25	29.13	29.67
-7.50	35.76	36.50
-7.75	43.52	44.52
-8.00	52.46	53.99
-8.25	62.58	64.80
-8.50	73.84	76.58
-8.75	86.14	89.75
-9.00	99.32	103.93
-9.25	113.21	118.86
-9.50	127.58	134.32
-9.75	142.21	150.16
-10.00	156.87	165.77
-10.25	171.36	181.32
-10.50	185.48	196.62
-10.75	199.08	211.09
-11.00	212.04	225.07
-11.25	224.27	238.01
-11.50	235.71	250.08
-11.75	246.32	261.03
-12.00	256.10	271.25
-12.25	265.06	280.31
-12.50	273.22	288.67
-12.75	280.62	296.10
-13.00	287.31	302.71
-13.25	293.32	308.56
-13.50	298.72	313.64
-13.75	303.56	318.26
-14.00	307.87	322.13
-14.25	311.72	325.61
-14.50	315.14	328.56
-14.75	318.19	331.25
-15.00	320.89	333.33
-15.25	323.30	335.10
-15.50	325.43	336.69
-15.75	327.32	338.13
-16.00	329.00	339.28
-16.25	330.49	340.19
-16.50	331.82	340.93
-16.75	333.00	341.50
-17.00	334.06	341.99
-17.25	334.99	342.49
-17.50	335.83	342.76
-17.75	336.58	343.00
-18.00	337.25	343.24
-18.25	337.86	343.37
-18.50	338.40	343.52
-18.75	338.88	343.65
-19.00	339.32	343.72
-19.25	339.71	343.82
-19.50	340.06	343.81
-19.75	340.38	343.86
-20.00	340.67	343.90
