10	3.42408e-06
9	9.30763e-06
8	2.53008e-05
7	6.87746e-05
6	0.000186949
5	0.000508178
4	0.00138136
3	0.00375489
2	0.0102065
1	0.0277414
0	0.0753895
-1	0.204785
-2	0.555599
-3	1.50247
-4	4.02791
-5	10.5593
-6	26.2472
-7	58.6177
-8	111.052
-9	175.121
-10	236.381
-11	285.685
-12	321.368
-13	345.695
-14	361.801
-15	372.383
-16	379.417
-17	384.219
-18	387.607
-19	390.071
-20	391.909
