# i	j	beta * DeltaG^cnf_ij
233	502	27.85434409
233	512	10.00231962
233	519	27.98384911
233	532	22.62185354
233	567	30.10466118
233	575	24.47538421
233	601	21.00243529
233	624	10.77884296
233	643	27.88120028
233	663	19.71374697
233	678	20.74826486
233	746	27.81924405
233	762	22.38900728
233	776	30.35406276
233	826	25.81613656
233	844	27.80957639
233	870	27.88122995
233	872	28.72255875
233	924	21.6617228
233	936	9.679939943
233	953	9.48832957
233	988	16.34474161
234	500	19.38848062
234	541	13.44815686
234	587	27.1098938
234	590	27.80000675
234	611	8.944063557
234	658	24.32375374
234	671	27.69590916
234	701	12.80229327
234	722	16.43470124
234	733	27.95740913
234	820	10.53939801
234	823	22.27366529
234	825	29.16767582
234	852	16.115707
234	855	20.20771621
234	868	10.47961643
234	886	29.4359877
234	920	16.61459984
234	926	30.06583457
234	948	16.77701856
234	952	13.99897951
234	963	9.129884515
234	968	15.50499186
234	972	18.43035939
234	987	25.71966586
234	990	12.53936308
235	504	27.99381372
235	509	10.97227781
235	518	22.84316206
235	547	19.59389985
235	595	24.74021968
235	600	19.83828652
235	613	15.436666
235	621	17.60464311
235	633	23.06691041
235	649	14.06296124
235	652	13.6654794
235	654	28.38110333
235	674	29.21531963
235	744	11.74900456
235	745	29.12482572
235	750	10.87148216
235	758	18.38284772
235	781	17.28975851
235	786	8.919674745
235	790	27.80430826
235	838	18.35401988
235	839	27.19440356
235	944	20.4212858
236	517	20.91404304
236	539	11.43572028
236	577	13.53033364
236	599	17.23342009
236	616	27.81390133
236	650	28.57933737
236	661	15.33942521
236	713	10.58226111
236	714	25.06573669
236	788	13.37203123
236	811	21.24853963
236	815	22.4532864
236	894	18.47599507
236	897	27.85493418
236	898	20.03126305
236	925	27.90821346
236	957	12.53795794
236	967	17.91662086
236	969	9.686289301
236	985	27.82909809
237	507	21.69779827
237	517	27.85100578
237	525	20.69539381
237	537	14.01174425
237	542	15.29334627
237	559	12.77040261
237	593	16.70560917
237	642	28.19128616
237	677	27.97275917
237	692	20.76769196
237	714	27.79795508
237	729	9.501832891
237	780	23.23967691
237	787	9.042644034
237	796	18.50664456
237	799	14.37373515
237	809	20.03265648
237	817	27.89060618
237	863	16.50688835
237	876	28.73719697
237	897	27.97041713
237	918	12.8116025
237	941	9.852862398
237	961	17.59627157
237	999	9.608306015
238	524	23.76179794
238	533	9.278268467
238	536	12.7636302
238	562	12.72333401
238	570	28.73298316
238	582	9.600501841
238	588	17.25353177
238	591	12.37794911
238	592	18.05446065
238	604	27.86616858
238	607	21.06231969
238	614	9.882452956
238	651	16.65060036
238	694	14.48866405
238	703	28.31055658
238	738	10.97425909
238	766	12.87491552
238	770	15.07722204
238	827	27.79397227
238	880	30.67414562
238	995	28.47485615
239	512	28.01592945
239	519	29.29502164
239	526	23.13651776
239	548	29.62825221
239	579	26.24067985
239	601	22.16175472
239	627	10.70391411
239	680	27.85845932
239	698	9.688134253
239	756	9.515417651
239	762	13.98076514
239	826	26.53248697
239	873	19.2537249
239	924	17.01417617
239	965	30.9093743
239	988	18.66932327
239	996	27.79542431
240	504	15.265554
240	506	28.02477408
240	510	19.99530628
240	530	22.05451662
240	565	28.8227296
240	566	22.43713969
240	595	27.93366938
240	613	23.25523808
240	654	25.06459099
240	690	10.76589743
240	700	24.6834173
240	712	28.94029097
240	715	15.35421957
240	716	24.25504025
240	717	23.97975671
240	728	13.20416697
240	744	25.46484046
240	807	10.12183939
240	838	29.25885135
240	839	13.1899215
240	849	9.837608831
240	889	13.12868699
240	945	28.61675221
240	971	26.46359515
241	524	27.79454874
241	533	24.15268939
241	536	15.60005351
241	586	22.76686804
241	588	10.64986212
241	592	11.74746528
241	604	13.49370246
241	614	16.52857955
241	631	18.64456107
241	686	20.81922133
241	694	28.92914982
241	707	17.18323711
241	738	21.49068606
241	766	12.62376216
241	770	19.18691319
241	818	19.03968436
241	827	27.79596258
241	831	28.03457421
241	883	17.74201186
241	884	18.73002586
241	900	27.8059012
241	912	9.175039495
241	938	28.38213901
241	980	28.02619277
241	983	21.75004152
241	995	19.71370054
242	533	19.24578209
242	536	16.5675857
242	582	17.20795083
242	586	28.00114837
242	588	12.96442496
242	591	28.28113954
242	592	15.06404091
242	604	11.47925849
242	614	12.43938989
242	631	28.03604068
242	686	12.74529843
242	694	28.34260943
242	738	13.29074873
242	766	9.672853712
242	770	11.40680307
242	818	27.84001798
242	827	18.55829489
242	865	27.74980817
242	884	14.43568577
242	912	12.8181432
242	980	27.85704693
242	983	26.5219258
242	995	27.91403835
243	504	27.84375263
243	545	13.22040693
243	566	21.21364619
243	571	14.47351811
243	574	17.92888565
243	626	16.82545839
243	630	29.47796852
243	644	24.37519381
243	645	27.82685153
243	653	14.69607682
243	667	12.94718025
243	712	16.17482372
243	724	27.98500433
243	728	26.95032277
243	734	28.01708677
243	761	12.24136186
243	832	11.17851503
243	838	28.43638605
243	886	27.99122484
243	921	10.63813188
243	940	29.38217163
243	945	13.8116922
243	971	14.19810072
243	994	27.79642864
244	534	11.23629049
244	552	27.80043469
244	573	17.96112261
244	583	21.09652238
244	585	19.91823763
244	615	17.26816694
244	620	28.18513087
244	647	28.55419223
244	659	26.93128485
244	668	27.89607308
244	669	27.81580314
244	705	12.78532527
244	752	9.232093711
244	816	10.11195024
244	819	15.23507824
244	837	14.97341734
244	845	30.69742775
244	915	17.20822776
244	929	32.51185754
245	634	11.53977245
245	646	27.8241884
245	677	13.59813854
245	682	16.20741851
245	685	25.87874618
245	689	20.83840165
245	706	22.79550353
245	730	27.62034597
245	740	28.11080266
245	743	9.369436646
245	793	27.98604248
245	799	29.15476946
245	802	29.4742492
245	806	28.16604124
245	808	27.81645556
245	817	17.65999504
245	876	16.37011361
245	878	14.80029048
245	949	29.51796077
245	961	16.99875417
245	998	16.73881401
246	503	17.17346936
246	523	19.70614524
246	539	12.28620258
246	650	28.74992241
246	713	21.79774487
246	727	16.43456545
246	746	27.95099042
246	788	29.19263193
246	811	10.35228308
246	815	24.94163167
246	834	29.72054447
246	894	13.39233705
246	898	11.5850921
246	925	12.26667578
246	927	28.09179759
246	957	13.03374492
246	967	16.39938452
246	969	12.49955508
246	996	19.72953684
247	505	27.79409231
247	508	27.86864251
247	526	12.99098008
247	557	27.86410342
247	579	9.915234872
247	702	27.7961073
247	708	27.81564909
247	756	28.10739108
247	757	28.26837655
247	850	11.18071235
247	881	25.74882955
247	927	21.21053866
247	966	16.87166888
248	569	18.8218715
248	660	14.7408412
248	710	8.995775193
248	833	25.38646277
248	858	27.80926222
248	866	21.16870706
248	891	10.90644337
248	896	30.5930952
248	902	9.544225435
248	905	28.27592635
248	908	12.66700604
248	910	10.18398455
248	932	13.73255178
248	955	15.15242446
248	960	20.26705436
248	962	11.61705174
248	974	14.61824426
248	982	22.26495592
249	515	23.95085138
249	527	26.57510574
249	550	18.87294775
249	584	15.12176631
249	598	28.39207052
249	617	28.9638671
249	622	27.93549041
249	642	28.02211419
249	693	11.29147158
249	704	28.1620483
249	709	19.89154306
249	736	18.75464648
249	783	12.61417977
249	795	18.21349842
249	798	15.14381508
249	810	28.77368084
249	812	27.79669608
249	828	12.80006881
249	853	21.0741583
249	874	27.04990634
249	875	28.22525136
249	879	21.78323194
249	892	27.79508382
249	916	19.12339738
249	976	9.907329226
250	546	18.2763903
250	571	18.73460296
250	580	19.72147465
250	608	27.83077871
250	609	27.79404781
250	612	8.975795994
250	626	25.35102498
250	630	12.97466118
250	637	21.31262566
250	644	17.92853713
250	655	17.22514278
250	664	22.83444655
250	667	20.42988827
250	747	21.20117427
250	775	28.88152671
250	859	9.265552991
250	877	26.34867884
250	882	13.33366513
250	940	9.102704071
251	503	22.04324608
251	523	18.01064232
251	543	29.35443548
251	589	25.87133519
251	624	27.83469492
251	673	10.08061686
251	727	18.43952639
251	746	13.9786209
251	789	16.15831331
251	797	28.84881251
251	834	13.68809567
251	864	21.50735878
251	898	27.80151173
251	981	19.98329711
251	989	20.95180691
252	574	9.78459444
252	638	14.61388764
252	667	28.98006039
252	724	9.502580987
252	734	10.44257264
252	761	28.04061592
252	824	25.01821924
252	832	13.64272175
252	886	22.26806438
252	911	19.12348274
252	921	15.3354001
253	515	27.80683343
253	544	23.6962266
253	551	19.45373312
253	554	9.564770787
253	617	10.51094686
253	625	27.80729097
253	640	24.67861385
253	676	28.28996004
253	693	28.40351941
253	704	11.4989012
253	725	10.3317337
253	731	18.6542817
253	768	27.07858728
253	782	11.21068791
253	847	27.81502269
253	853	16.29874006
253	858	29.11388928
253	874	15.05435164
253	879	17.4962623
253	890	16.98587784
253	903	19.97942335
253	934	17.56933624
253	939	13.35988154
253	982	28.81556472
253	992	19.91402487
254	551	16.43522179
254	558	28.32801687
254	568	10.82958261
254	605	18.05954968
254	625	18.57783105
254	676	14.34309094
254	719	13.26228005
254	721	28.04353859
254	731	16.44739441
254	768	13.71755855
254	821	23.72638472
254	836	16.42553197
254	862	13.12160932
254	903	23.53670258
254	906	27.85443541
254	909	28.11379726
254	931	13.32857845
254	934	18.27028726
254	939	27.68960157
255	513	28.59933444
255	603	17.4640525
255	634	9.701048726
255	677	29.42829954
255	682	16.37289006
255	685	12.13594912
255	706	28.13099423
255	730	16.52497102
255	740	14.18460444
255	743	18.12398438
255	793	14.0826838
255	802	15.05154225
255	806	18.27594014
255	808	28.16173454
255	817	27.86704326
255	876	28.31523044
255	878	21.14683971
255	998	9.796463382
256	553	14.94876632
256	558	12.45695426
256	568	21.50063481
256	605	12.81454418
256	607	28.01158073
256	651	28.64356536
256	657	15.7781315
256	703	26.02530134
256	726	28.47822165
256	821	17.63033591
256	829	28.18475262
256	836	19.04331475
256	984	14.45085703
257	516	24.37864897
257	586	19.63143049
257	602	11.92309063
257	604	24.90188552
257	608	14.63099994
257	609	21.11110169
257	618	21.42612483
257	628	15.95446583
257	664	27.2711705
257	691	12.45019696
257	747	16.83318703
257	775	10.11352072
257	818	31.76395687
257	831	13.20988452
257	856	10.78986053
257	865	12.59643052
257	883	21.13235196
257	884	21.40301455
257	887	12.6327828
257	900	16.31250797
257	947	13.78128082
257	980	10.03269663
257	983	11.66223175
257	991	23.80918499
258	508	21.63573448
258	511	14.93008333
258	564	15.06863049
258	576	11.76628628
258	597	12.51205769
258	598	22.68455778
258	616	28.78473752
258	622	27.79516485
258	662	28.38567922
258	672	19.26095558
258	697	13.82656985
258	737	19.03734619
258	778	11.36017444
258	784	21.13884423
258	791	19.27966876
258	792	25.54869313
258	805	28.2810348
258	810	20.63614583
258	822	14.5406009
258	830	14.78764155
258	854	21.70168515
258	875	26.79733185
258	892	27.83293233
258	895	9.705429668
258	907	8.9255495
258	946	10.16116017
258	985	27.54184356
259	532	25.76660494
259	567	21.42213369
259	575	28.55794892
259	643	16.5201315
259	676	27.84465231
259	696	11.42347202
259	710	28.3211627
259	765	24.08602228
259	776	15.74928108
259	801	27.79888949
259	833	21.42524711
259	844	27.91358637
259	847	10.59508457
259	870	26.57583392
259	872	27.06341779
259	890	17.05828602
259	893	15.32604436
259	908	27.87246856
259	919	13.33811266
259	939	27.96318629
259	951	9.102425832
259	960	12.48375506
259	962	16.73456355
259	974	15.57925318
259	982	27.92698288
260	502	9.635284528
260	532	32.76466325
260	589	19.43176065
260	623	15.03141746
260	624	27.96966396
260	663	15.72463168
260	673	28.13972634
260	678	14.45124175
260	789	22.6392147
260	801	20.36269663
260	844	20.52308665
260	870	27.66482827
260	906	14.37726393
260	931	28.96694778
260	975	27.79573158
260	978	9.370977527
260	986	23.9586762
261	585	11.59287934
261	620	9.196930415
261	659	9.827285675
261	671	29.82961211
261	705	17.16620887
261	711	14.31539878
261	755	17.86653875
261	794	14.34715176
261	857	28.27167627
261	899	28.02107515
261	915	18.25594777
261	928	15.14357365
261	929	16.32381193
261	950	10.37852543
262	501	23.86830324
262	528	29.07580021
262	534	15.96708092
262	573	24.14283338
262	583	26.69281009
262	639	13.92158144
262	656	12.55980173
262	666	22.13176024
262	669	23.4166654
262	752	20.37056026
262	764	17.56918781
262	785	11.94229562
262	800	27.79738946
262	816	18.2989609
262	819	17.05653862
262	837	13.11017225
262	845	30.86546116
262	901	29.24005747
262	913	28.43447636
262	923	21.27317223
263	536	25.86226029
263	586	13.39740372
263	588	15.25151808
263	592	16.49501497
263	604	15.78316892
263	631	11.37985195
263	707	17.15754335
263	738	29.45489737
263	766	21.31059253
263	770	27.87181243
263	818	11.91083387
263	883	11.17906472
263	884	21.44949688
263	900	19.09953263
263	912	9.73116539
263	938	18.41652947
263	983	15.89767658
263	995	21.36822807
264	513	13.27258932
264	514	18.41252916
264	563	23.3087155
264	603	15.14279274
264	634	17.92381305
264	647	28.26930288
264	685	22.36837606
264	695	27.87128294
264	730	10.88184877
264	740	11.9287679
264	763	28.0191808
264	793	15.87782738
264	802	15.60983552
264	806	10.20871643
264	843	28.10542167
264	851	15.47007598
264	926	27.82097814
264	942	28.61753812
264	954	27.87070325
264	998	12.25177295
265	511	22.46087959
265	515	28.62586302
265	564	13.42401798
265	598	10.53180794
265	622	11.62855373
265	672	13.51918695
265	697	27.60873693
265	723	27.82016178
265	778	28.61611229
265	779	17.44557854
265	795	24.94408377
265	798	27.49124742
265	804	21.68320926
265	805	20.98675716
265	810	11.73945497
265	822	21.41741364
265	830	10.61855825
265	861	27.81411383
265	875	11.59334194
265	892	11.34099046
265	895	25.55462299
265	907	18.18243164
265	937	11.01692686
265	946	21.40598851
265	964	14.89029419
266	527	21.21390809
266	550	27.96354835
266	555	28.87669404
266	593	27.84145216
266	642	23.852631
266	665	8.972824391
266	683	26.52215183
266	718	23.0168992
266	736	21.30899974
266	769	15.99572206
266	771	16.37989155
266	780	24.8715935
266	783	20.84762386
266	812	9.462831898
266	829	28.58172766
266	842	11.35268323
266	885	21.130079
266	888	10.42706522
266	914	18.21535547
266	922	19.17053234
266	935	11.79680937
266	959	29.97820222
266	976	27.98173496
267	533	14.60249938
267	536	24.18787995
267	562	25.20495247
267	570	18.34834467
267	582	9.720298282
267	591	12.622566
267	592	27.84147799
267	604	27.88325643
267	607	22.875214
267	614	13.01200254
267	651	13.67655392
267	686	21.9281649
267	738	10.18975659
267	748	27.80790638
267	754	20.70613608
267	766	15.65127679
267	770	12.55207734
267	827	21.16776589
267	871	23.22028171
267	884	31.62504543
267	933	30.06207266
268	506	10.29562759
268	510	16.21963717
268	530	12.94475201
268	546	21.44029405
268	561	14.2633535
268	566	17.03690338
268	570	27.87679495
268	581	10.92269533
268	626	24.81646698
268	644	24.5108397
268	655	22.79493734
268	664	28.43053077
268	686	29.95170266
268	700	28.96012308
268	715	25.45645784
268	716	12.70159189
268	717	11.72606308
268	728	25.28301003
268	748	11.46118765
268	807	27.81306477
268	827	24.80910093
268	849	19.8286692
268	871	27.96205846
268	889	14.27496163
268	933	23.50085349
268	945	27.44979565
269	516	16.73814747
269	556	12.54577363
269	569	19.92086371
269	608	22.77328367
269	609	16.0294122
269	628	24.66895897
269	660	23.87307793
269	735	19.99548261
269	747	29.4566423
269	856	27.88618096
269	866	9.233800503
269	877	28.85118053
269	891	15.13456905
269	902	19.94182716
269	908	24.27958657
269	910	18.35947965
269	930	10.79259939
269	932	15.57386887
269	955	28.43454753
269	991	13.93113896
270	525	12.64982059
270	555	17.13176747
270	593	21.65036279
270	634	22.71974191
270	646	13.35328938
270	677	9.203430889
270	689	9.454712502
270	718	21.0216794
270	730	27.79654413
270	743	12.62610861
270	787	28.17139101
270	808	22.36015159
270	817	27.84750894
270	876	27.79547853
270	878	28.7139787
270	914	27.79610046
270	943	27.84591373
270	961	16.22007539
270	998	27.90834138
271	502	28.03524213
271	558	14.4374541
271	560	11.92007243
271	568	23.42831247
271	589	28.25310548
271	605	16.01028449
271	623	27.82909401
271	803	27.80262436
271	862	21.65662606
271	906	10.03067599
271	975	30.88418456
271	978	21.56892771
271	986	13.99602643
272	532	15.6239907
272	567	10.19845409
272	569	27.80507176
272	575	15.14101451
272	643	12.4720716
272	696	10.2078955
272	710	27.79946333
272	765	26.35804459
272	776	9.247616584
272	833	11.87426949
272	847	22.40504525
272	870	22.03932641
272	872	11.47678444
272	893	13.05807565
272	908	26.70838014
272	919	17.48751264
272	951	12.22947264
272	960	24.47501017
272	962	20.5877437
272	974	30.02057767
273	535	10.27847141
273	538	21.37204113
273	540	18.03892573
273	560	13.6692795
273	565	28.46084633
273	589	19.17697291
273	670	25.24708395
273	720	16.1466521
273	774	10.31706383
273	797	29.37415633
273	803	17.1722622
273	840	10.33681826
273	904	18.68161096
273	975	12.25167424
273	979	10.7875453
273	981	27.84133049
273	986	11.40987917
274	532	12.32554995
274	575	27.90225666
274	623	12.14626097
274	643	11.05621711
274	663	16.95235365
274	676	28.40464704
274	678	17.91146023
274	696	14.06560485
274	765	9.155621655
274	768	27.92427514
274	776	18.40250389
274	801	10.46020017
274	844	10.06306878
274	847	21.58770863
274	862	22.82575862
274	870	9.468912796
274	890	30.42301336
274	893	10.3928133
274	919	10.38901699
274	931	20.64543078
274	951	21.67458442
274	978	24.44538783
275	505	17.3487793
275	508	15.57559816
275	526	17.56999641
275	579	19.80730063
275	616	17.0259381
275	650	15.85008993
275	702	17.35433734
275	708	14.17321876
275	791	17.42274036
275	792	16.01909957
275	850	13.91026644
275	881	20.05456635
275	894	28.21056641
275	927	16.16584355
275	966	20.70318908
276	524	18.34734817
276	533	8.919682745
276	536	11.08573109
276	562	10.78689124
276	582	10.89751516
276	588	15.37273911
276	591	13.75270243
276	592	15.58500636
276	604	28.39278239
276	607	22.41235383
276	614	10.20191945
276	651	19.55405591
276	686	27.81225628
276	694	12.26949433
276	703	29.42942852
276	707	27.79529754
276	738	12.64531271
276	751	28.56541954
276	766	13.43259274
276	770	17.61165717
276	835	28.40254943
276	880	27.86265427
277	502	15.51654022
277	532	25.00663377
277	623	9.666817543
277	643	26.73193199
277	663	15.55708667
277	678	15.11402534
277	696	28.89792918
277	765	12.718679
277	768	28.14301817
277	801	12.5674
277	844	11.90902909
277	862	14.16952521
277	870	14.47932423
277	893	24.63365336
277	906	16.90527199
277	919	21.89268379
277	931	16.2780293
277	978	11.16613578
278	521	13.54342394
278	522	11.60423248
278	544	28.51382391
278	552	27.95711722
278	573	27.91571827
278	639	30.20321064
278	699	9.221852586
278	723	29.05991771
278	739	27.81977088
278	753	14.99617265
278	764	30.41751207
278	767	12.25537659
278	772	23.0047773
278	800	10.61314846
278	819	28.7317467
278	845	14.81804191
278	858	24.12629618
278	860	20.56973249
278	867	27.24575099
278	896	19.47186022
278	899	29.78733823
278	901	13.79686204
278	905	21.7388983
278	913	15.77269016
278	917	24.28962893
278	923	23.06379586
278	955	24.69325222
278	982	27.80871499
279	504	21.36896869
279	509	14.10825707
279	518	29.94688924
279	547	30.18266211
279	600	27.80005311
279	613	10.56677727
279	633	27.16328237
279	649	14.18577145
279	652	10.99504509
279	654	29.22362594
279	690	21.21604368
279	712	24.8621956
279	728	28.26908599
279	744	10.31867339
279	745	23.58262327
279	750	9.568714101
279	761	28.19029052
279	786	10.29318328
279	807	27.00375567
279	838	12.0143318
279	839	16.85405456
279	944	27.85165658
279	971	27.90828847
279	994	28.29823691
280	524	28.00847312
280	536	17.27146271
280	562	28.14315822
280	582	28.43915304
280	586	19.08003208
280	588	11.32078899
280	592	11.84673485
280	604	17.70857504
280	614	22.17608116
280	631	14.7207841
280	686	29.59680375
280	707	13.13418359
280	738	28.79427233
280	751	28.01643649
280	766	17.11306264
280	818	14.03208059
280	865	28.45063457
280	883	15.19161689
280	884	25.69039602
280	912	9.164658798
280	938	21.63946505
280	983	23.0863519
280	995	15.37646601
281	546	15.77080596
281	566	27.79429457
281	571	10.90826041
281	574	27.93648373
281	612	12.04674271
281	626	16.37578059
281	630	12.0137873
281	637	25.50141272
281	644	14.15163983
281	655	19.07617563
281	664	27.82358997
281	667	11.89708203
281	716	27.98567382
281	859	13.51145714
281	877	28.07926752
281	882	15.6549729
281	921	21.75561671
281	940	10.1988309
281	945	25.76445762
282	510	16.16545574
282	520	27.98094878
282	530	20.86536868
282	538	24.16479258
282	540	23.31640178
282	565	15.44857196
282	648	11.15696113
282	654	17.16951849
282	690	18.15699454
282	700	12.71426081
282	715	10.54705247
282	717	24.38048075
282	720	28.93539599
282	728	27.80728731
282	807	22.68116327
282	839	29.11124569
282	849	19.4866044
282	871	28.16195964
282	889	15.67239238
283	502	16.72773129
283	512	16.59768671
283	532	19.45116761
283	575	27.93891157
283	623	22.50354108
283	624	10.53938571
283	663	11.50072242
283	678	11.66245045
283	746	27.79413563
283	765	28.38701458
283	801	18.58366864
283	844	20.84046285
283	870	21.80835027
283	893	27.84788439
283	924	28.35183501
283	936	15.94546588
283	953	14.77640023
283	978	23.9832425
283	988	27.84680991
284	553	26.84923964
284	558	10.02427199
284	560	14.49210344
284	568	16.10564078
284	605	10.21539905
284	657	28.90699456
284	836	23.31471307
284	906	16.66543048
284	931	28.35421469
284	984	28.89801316
284	986	20.83922043
285	504	28.95510939
285	506	22.41388179
285	510	11.10344367
285	530	12.70927391
285	540	28.24861046
285	565	19.42701588
285	570	27.86158208
285	581	28.44460696
285	648	17.13043913
285	690	18.4010485
285	700	12.50516347
285	715	9.521922476
285	717	13.96193746
285	728	22.15332368
285	748	25.56227365
285	754	28.87171187
285	807	17.65220493
285	839	29.30328145
285	849	12.92164845
285	889	9.891666585
285	933	21.66964164
286	546	15.91522741
286	561	15.87630922
286	571	29.42072225
286	602	27.23225962
286	608	26.2783657
286	609	28.41415162
286	612	13.43272066
286	630	27.79863992
286	644	18.08061262
286	655	11.41023413
286	664	10.18135416
286	667	27.80847793
286	691	13.57020641
286	716	29.01412908
286	747	16.14780902
286	775	20.52110407
286	831	19.61198459
286	859	15.02088376
286	865	21.12143991
286	882	27.81029982
286	884	27.85783353
286	887	13.35730065
286	940	15.36818961
286	980	22.29720633
287	524	20.57805033
287	533	11.80334155
287	536	18.22946477
287	562	12.01050136
287	582	15.2430688
287	588	31.62300937
287	591	11.27275357
287	607	12.65044833
287	614	17.75931013
287	651	14.85735338
287	657	28.14350385
287	694	11.06964445
287	703	14.70634589
287	726	24.81002006
287	738	21.13266964
287	759	23.77820087
287	770	27.82551558
287	835	28.10434366
287	880	17.70367092
287	984	25.38384617
288	513	19.10528659
288	514	16.0528141
288	528	20.5806635
288	529	27.79770499
288	563	27.11382
288	583	12.8358462
288	615	23.12553452
288	647	23.2612839
288	656	28.4088254
288	668	15.68297677
288	669	17.91067997
288	752	27.79412598
288	763	18.46513293
288	806	27.94513093
288	816	27.86042233
288	851	13.12569828
288	942	18.52343592
288	954	29.37735291
289	509	12.03872184
289	518	27.97195696
289	547	9.594390816
289	633	9.142584608
289	645	27.79521111
289	649	11.24004029
289	652	17.54511259
289	674	22.15073971
289	682	28.44787062
289	685	27.88233819
289	744	29.23505799
289	745	20.41942356
289	750	18.04973954
289	758	16.08820557
289	786	20.37093638
289	790	14.88030211
289	823	27.7961042
289	825	20.24535405
289	838	29.26933523
289	944	23.15252325
289	948	27.83545113
289	994	27.91810171
290	546	11.80274642
290	561	18.82942257
290	571	13.80809783
290	580	27.82360957
290	612	11.0769074
290	626	14.14673976
290	630	15.87138356
290	637	27.79759167
290	644	11.24554836
290	655	13.1042527
290	664	21.80953826
290	667	12.78005775
290	691	28.24173308
290	747	27.79412699
290	832	28.13535846
290	859	13.00741797
290	882	19.85458883
290	887	28.05043554
290	940	9.948246112
290	945	23.50568726
291	545	15.90724033
291	546	14.35877868
291	561	26.56512946
291	566	19.55359338
291	571	10.00238783
291	574	26.11967037
291	612	20.49330148
291	626	11.24363508
291	630	19.82208431
291	644	12.28418313
291	655	20.98913361
291	667	8.940927865
291	712	28.21696061
291	716	22.78016614
291	728	27.85677477
291	832	17.66126511
291	859	25.03665745
291	921	14.65842066
291	940	16.08997357
291	945	14.03579221
291	971	25.71827292
292	544	28.48577633
292	567	27.83934401
292	569	20.43330531
292	660	20.74263443
292	696	27.8201436
292	710	9.529916456
292	776	27.81738523
292	833	19.72417681
292	847	27.96083848
292	858	27.88179193
292	891	14.36652428
292	902	11.94758027
292	905	28.22472588
292	908	12.84987285
292	910	13.32434103
292	932	16.13398407
292	951	20.10570492
292	955	20.39329632
292	960	14.54451859
292	962	9.397116378
292	974	11.41779991
292	982	20.53901706
293	501	25.81214595
293	521	20.20715571
293	522	10.59202997
293	534	28.00902437
293	552	25.13193509
293	573	19.8455913
293	699	10.69854531
293	723	33.68143295
293	739	27.88576672
293	753	21.02089527
293	764	28.04746713
293	767	9.776777234
293	772	19.21418248
293	800	9.665925984
293	819	22.94320897
293	837	27.3882372
293	845	10.46060363
293	858	30.04346578
293	860	21.31606606
293	867	27.96338015
293	896	28.19006294
293	899	23.45119355
293	901	14.49758055
293	905	27.98675173
293	913	11.31563181
293	917	23.97091559
293	923	19.5079035
293	955	27.97286749
293	956	27.98899664
294	505	12.68440862
294	508	18.09024899
294	511	27.83980037
294	576	28.04081124
294	577	28.19589681
294	597	20.45468935
294	599	12.19404586
294	616	9.07240454
294	650	13.78986353
294	661	22.89243859
294	662	27.79704436
294	702	12.59671014
294	708	9.605595891
294	713	21.22438221
294	737	27.89498008
294	777	23.84012551
294	778	17.42649706
294	784	16.70488048
294	791	11.29185636
294	792	9.588128531
294	822	27.93188087
294	854	22.9247697
294	894	28.54369878
294	895	25.60818459
294	907	28.1420332
294	927	22.56254256
294	946	28.18886673
294	957	25.46337806
294	967	19.93442731
294	985	10.05670817
295	501	28.02334039
295	516	15.38503206
295	602	9.749550334
295	608	10.73289992
295	609	13.06888773
295	618	17.17655304
295	628	9.954514234
295	666	22.31702877
295	691	17.15777114
295	747	14.92518079
295	764	27.81036118
295	775	11.39689604
295	831	25.14081344
295	856	9.200405608
295	865	24.06772776
295	866	27.79578916
295	883	27.80373509
295	887	17.38950431
295	900	20.58763305
295	930	25.12844134
295	947	11.06209538
295	980	16.65832928
295	983	20.58612317
295	991	12.21936675
296	511	15.52139193
296	564	13.95943819
296	584	11.60150345
296	598	16.75963643
296	622	23.9876229
296	642	28.90263524
296	662	20.80807316
296	672	12.18071625
296	679	13.2434793
296	693	28.69478521
296	709	20.39689636
296	777	26.22757362
296	778	28.40978307
296	784	29.64880945
296	795	10.4272863
296	796	28.06535967
296	810	13.77072842
296	822	15.52501093
296	854	22.3697281
296	875	15.53300363
296	892	24.63929349
296	907	28.9177534
296	916	11.47805265
296	958	20.56191465
296	959	18.18043643
297	603	27.83688893
297	634	16.65617956
297	677	28.42101988
297	682	8.991061387
297	685	14.5613502
297	706	12.63314828
297	743	19.63931697
297	793	24.54586951
297	802	28.74090188
297	817	16.67209948
297	876	15.23286645
297	878	10.48227046
297	944	27.79467564
297	949	27.81397373
297	961	27.7946677
297	998	21.58994633
298	501	13.27129032
298	522	25.54892709
298	534	22.49417498
298	573	19.64192563
298	639	11.85724157
298	656	27.91085202
298	666	22.52591677
298	699	19.72249683
298	739	23.67118479
298	752	27.90782516
298	764	13.32937166
298	767	18.82726689
298	785	21.27653691
298	800	13.13500946
298	816	28.26250954
298	819	17.03551008
298	837	15.62681271
298	845	15.19597892
298	901	14.90944053
298	913	19.11070031
298	923	11.10060298
299	567	28.24368191
299	569	11.25391961
299	660	25.26625517
299	696	28.99451098
299	710	10.68296876
299	735	23.83341094
299	776	27.83095771
299	813	29.93838924
299	833	14.94012804
299	866	20.0173502
299	872	27.82851974
299	891	12.44338629
299	902	12.27648521
299	908	9.025683701
299	910	13.55303448
299	930	28.56956916
299	932	10.22994015
299	960	27.26555083
299	962	12.76863842
299	974	20.22847144
300	555	11.77202992
300	606	15.01515238
300	646	17.52418738
300	665	20.14130083
300	681	29.28774547
300	683	15.88542576
300	689	25.95145066
300	718	11.61291385
300	759	27.91099383
300	769	9.216708714
