1.00000000000000 0.0198963
1.10000000000000 0.0367973
1.20000000000000 0.0599436
1.30000000000000 0.0895099
1.40000000000000 0.125305
1.50000000000000 0.166785
1.60000000000000 0.21306
1.70000000000000 0.263074
1.80000000000000 0.315373
1.90000000000000 0.368445
2.00000000000000 0.420555
2.10000000000000 0.471066
2.20000000000000 0.519895
2.30000000000000 0.56665
2.40000000000000 0.611129
2.50000000000000 0.652899
2.60000000000000 0.691605
2.70000000000000 0.727319
2.80000000000000 0.760087
2.90000000000000 0.789825
3.00000000000000 0.816698
3.10000000000000 0.840866
3.20000000000000 0.862553
3.30000000000000 0.881927
3.40000000000000 0.899135
3.50000000000000 0.914231
3.60000000000000 0.927516
3.70000000000000 0.93904
3.80000000000000 0.949007
3.90000000000000 0.957638
4.00000000000000 0.965004
4.10000000000000 0.971262
4.20000000000000 0.97657
4.30000000000000 0.981024
4.40000000000000 0.984728
4.50000000000000 0.987814
4.60000000000000 0.990335
4.70000000000000 0.992397
4.80000000000000 0.994057
4.90000000000000 0.995382
5.00000000000000 0.996467
5.10000000000000 0.99732
5.20000000000000 0.997989
5.30000000000000 0.998502
5.40000000000000 0.998895
5.50000000000000 0.9992
5.60000000000000 0.999428
5.70000000000000 0.999596
5.80000000000000 0.999719
5.90000000000000 0.999807
6.00000000000000 0.999871
6.10000000000000 0.999915
6.20000000000000 0.999945
6.30000000000000 0.999967
6.40000000000000 0.99998
6.50000000000000 0.999988
6.60000000000000 0.999993
6.70000000000000 0.999996
6.80000000000000 0.999998
6.90000000000000 0.999999
7.00000000000000 0.999999
7.10000000000000 1
7.20000000000000 1
7.30000000000000 1
7.40000000000000 1
7.50000000000000 1
7.60000000000000 1
7.70000000000000 1
7.80000000000000 1
7.90000000000000 1
8.00000000000000 1
8.10000000000000 1
8.20000000000000 1
8.30000000000000 1
8.40000000000000 1
8.50000000000000 1
8.60000000000000 1
8.70000000000000 1
8.80000000000000 1
8.90000000000000 1
9.00000000000000 1
9.10000000000000 1
9.20000000000000 1
9.30000000000000 1
9.40000000000000 1
9.50000000000000 1
9.60000000000000 1
9.70000000000000 1
9.80000000000000 1
9.90000000000000 1
10.0000000000000 1
