          50
  0.320000000000000     
  0.160000000000000       7.989513026024690E-003
  0.480000000000000       7.850921279406292E-003
  0.800000000000000       7.566061957890232E-003
   1.12000000000000       7.125337746913676E-003
   1.44000000000000       6.594305837362028E-003
   1.76000000000000       6.078069902665724E-003
   2.08000000000000       5.427868219627586E-003
   2.40000000000000       4.823088754073085E-003
   2.72000000000000       4.147216190885830E-003
   3.04000000000000       3.531765249694691E-003
   3.36000000000000       2.904098914333735E-003
   3.68000000000000       2.371726432857289E-003
   4.00000000000000       1.900641896389408E-003
   4.32000000000000       1.483918490861900E-003
   4.64000000000000       1.137872918374543E-003
   4.96000000000000       8.570369187369936E-004
   5.28000000000000       6.331516236299657E-004
   5.60000000000000       4.539322140570213E-004
   5.92000000000000       3.214311011735085E-004
   6.24000000000000       2.199463227576607E-004
   6.56000000000000       1.477905208966412E-004
   6.88000000000000       9.782442797607071E-005
   7.20000000000000       6.219319912613521E-005
   7.52000000000000       3.852260597568949E-005
   7.84000000000000       2.323754874980801E-005
   8.16000000000000       1.376852702316695E-005
   8.48000000000000       7.774905697907106E-006
   8.80000000000000       4.314202021844294E-006
   9.12000000000000       2.287938265440118E-006
   9.44000000000000       1.170978555270883E-006
   9.76000000000000       5.830831477844736E-007
   10.0800000000000       2.768587727456369E-007
   10.4000000000000       1.255942068345684E-007
   10.7200000000000       5.406274372506223E-008
   11.0400000000000       2.214778403610515E-008
   11.3600000000000       8.435347011618113E-009
   11.6800000000000       3.050269464826469E-009
   12.0000000000000       1.013726853939451E-009
   12.3200000000000       3.090770432263757E-010
   12.6400000000000       8.359522311017159E-011
   12.9600000000000       2.000277412642712E-011
   13.2800000000000       4.129290238248796E-012
   13.6000000000000       7.012058261533066E-013
   13.9200000000000       9.166353490468994E-014
   14.2400000000000       8.673416196139458E-015
   14.5600000000000       5.075300840027368E-016
   14.8800000000000       1.489073538928661E-017
   15.2000000000000       1.309794369829220E-019
   15.5200000000000       1.003283039830709E-022
   15.8400000000000       2.062391475438258E-029
