         127         118
          21
           3  1.159188965530022E-015  5.489502585378173E-018
          11  8.095651241099715E-005  4.187168470127131E-007
          13  1.767229745689420E-005  8.998550855420743E-008
          16  4.330845132040011E-006  2.197197859527398E-008
          17  1.433861940234383E-003  7.478049541450129E-006
          18  4.870922373022692E-004  2.509122114357991E-006
          28  3.770326906190052E-004  1.947584965351239E-006
          32  2.240159680323319E-005  1.151482776496319E-007
          39  1.495760682525405E-012  7.293477518042677E-015
          42  1.073271057065107E-019  4.995050242210103E-022
          47  1.481548702180351E-012  7.191442490965071E-015
          48  9.539888008527267E-015  4.544194341507076E-017
          49  4.949914570861712E-006  2.550167417970666E-008
          64  2.083149469508806E-006  1.079310017052021E-008
          65  7.124637558104577E-005  3.652363751826865E-007
          78  7.155453222776062E-011  3.571455270646897E-013
          81  1.735929176335703E-006  8.763382661537968E-009
          89  2.206745530262119E-010  1.091702001442397E-012
          95  1.057932283296612E-015  5.054452570248134E-018
         102  3.743328867379618E-020  1.743398314479542E-022
         113  4.853549142762879E-006  2.500925140404765E-008
           5
          22  3.504369285770510E-019  1.610047390745588E-021
          36  1.697754516288506E-017  7.838816901081466E-020
          60  5.855594238003165E-014  2.697268671479963E-016
          90  2.564994998879383E-017  1.182406751330665E-019
         101  3.683397268282726E-018  1.699108345244176E-020
           9
           9  5.418025882731114E-019  2.499474305063350E-021
          22  2.856407981183504E-009  1.319032039829317E-011
          36  2.632515151972920E-015  1.216614285818281E-017
          56  8.852717438342545E-014  4.094336192114715E-016
          60  2.626848097901550E-020  1.210600365382601E-022
          68  5.286299776884457E-019  2.436570718022890E-021
          73  1.211397765350239E-008  5.611248586024347E-011
          77  2.167988210901957E-020  9.967412645941748E-023
          79  1.085183882369243E-008  5.019443949141513E-011
          24
           4  2.306611621865815E-008  1.258961632207826E-010
          11  6.890430065294927E-014  3.524216266049743E-016
          17  6.450462277818615E-010  3.458555510831395E-012
          21  2.369843657296561E-006  1.316303603859397E-008
          24  6.173777442976380E-013  3.174246099241643E-015
          32  4.979683469906615E-027  2.302518675458743E-029
          38  1.088857160151712E-006  6.040914584327101E-009
          39  3.462739301975801E-021  1.644660913689157E-023
          49  2.967554408750952E-010  1.584403323200922E-012
          55  2.422379349674235E-006  1.351055057919858E-008
          58  1.610050820733921E-009  8.664706345576193E-012
          59  7.175614428247578E-019  3.474572524488069E-021
          63  1.151496961727267E-006  6.385288081724374E-009
          64  1.581443917135629E-005  8.893746641842601E-008
          70  6.674171963598045E-005  3.763045320677634E-007
          78  3.080184508887273E-005  1.728545078093337E-007
          80  3.020609281531055E-005  1.697658049627863E-007
          82  1.408837795732978E-012  7.315050523240111E-015
          83  1.435417127588551E-010  7.608549008352782E-013
          91  5.270397884330262E-005  2.974223311482970E-007
          95  2.982848655741477E-007  1.646295847268231E-009
