c	F_rep (kT)
1.00	0.0000	4.0000
0.95	143.9864	4.0000
0.90	297.9200	4.0000
0.85	463.2617	4.0000
0.80	641.8085	4.0000
0.75	835.7961	4.0000
0.70	1045.8825	5.0000
0.65	1271.8963	5.0000
0.60	1522.9040	5.0000
0.55	1799.5968	6.0000
0.50	2102.8128	6.0000
0.45	2432.9799	7.0000
0.40	2787.1099	8.0000
0.35	3157.6069	9.0000
0.30	3537.3932	10.0000
0.25	3920.2904	11.0000
0.20	4297.5739	13.0000
0.15	4664.8437	14.0000
0.10	5014.5081	16.0000
0.05	5342.9506	18.0000
0.00	5644.4870	20.0000
