c	F_rep (kT)
1.00	0.0000	20.0000
0.95	0.0419	20.0000
0.90	0.0838	20.0000
0.85	0.1258	20.0000
0.80	0.1677	20.0000
0.75	0.2097	20.0000
0.70	0.2517	20.0000
0.65	0.2937	20.0000
0.60	0.3357	20.0000
0.55	0.3778	20.0000
0.50	0.4198	20.0000
0.45	0.4619	20.0000
0.40	0.5040	20.0000
0.35	0.5461	20.0000
0.30	0.5882	20.0000
0.25	0.6304	20.0000
0.20	0.6725	20.0000
0.15	0.7147	20.0000
0.10	0.7569	20.0000
0.05	0.7991	20.0000
0.00	0.8413	20.0000
