c	F_rep (kT)
1.00	0.0000	19.0000
0.95	0.7906	19.0000
0.90	1.5863	19.0000
0.85	2.3873	19.0000
0.80	3.1935	19.0000
0.75	4.0052	19.0000
0.70	4.8223	19.0000
0.65	5.6449	19.0000
0.60	6.4732	19.0000
0.55	7.3071	19.0000
0.50	8.1468	19.0000
0.45	8.9923	19.0000
0.40	9.8438	19.0000
0.35	10.7012	19.0000
0.30	11.5096	20.0000
0.25	12.3012	20.0000
0.20	13.0983	20.0000
0.15	13.9009	20.0000
0.10	14.7092	20.0000
0.05	15.5232	20.0000
0.00	16.3430	20.0000
