c	F_rep (kT)
1.00	0.0000	12.0000
0.95	5.3598	12.0000
0.90	10.8566	12.0000
0.85	16.4960	12.0000
0.80	22.2474	13.0000
0.75	27.8719	13.0000
0.70	33.6450	13.0000
0.65	39.5722	13.0000
0.60	45.5611	14.0000
0.55	51.4593	14.0000
0.50	57.5157	14.0000
0.45	63.7350	14.0000
0.40	69.7656	15.0000
0.35	75.9327	15.0000
0.30	82.2636	15.0000
0.25	88.3770	16.0000
0.20	94.6281	16.0000
0.15	100.9457	17.0000
0.10	107.0912	17.0000
0.05	113.3914	17.0000
0.00	119.5336	18.0000
